sucuk;elma;;;;;;;;;;;;;
sarimsak;hindi eti;kola-gazoz vb.;hazir meyve suyu;salam;kakule;;;;;;;;;
margarin;portakal;bezelye;kajun;elma;kuru fasulye;visne;maydanoz;kusbasi et;;;;;;
bakla;sumak;kajun;ekmek;serbet;kimyon;yulaf;muz;;;;;;;
hindi eti;kahve;corek otu;ejder meyvesi;bezelye;mandalina;bulgur;;;;;;;;
zerdecal;domates;;;;;;;;;;;;;
bulgur;serbet;pirasa;pirinc;nar;kabak;salam;peynir;aci toz biber;sogan;nohut;vanilya;kakule;sumak;bitki cayi
kuru fasulye;sucuk;nane;zerdecal;maydanoz;yulaf;lahana;cavdar;tatli toz biber;karpuz;;;;;
sogan;kiyma;bezelye;;;;;;;;;;;;
yesil mercimek;tavuk eti;margarin;nohut;;;;;;;;;;;
yumurta;patlican;bakla;maydanoz;ayran;nar;arpa;yulaf;hindi eti;domates;;;;;
visne;kimyon;aci pul biber;hayvansal sut;avokado;tarcin;mayasiz alkoller;;;;;;;;
pirinc;tatli toz biber;domates;mayali alkoller;bakla;kahve;margarin;elma;kirmizi mercimek;biberiye;kola-gazoz vb.;;;;
yulaf;kajun;bezelye;tavuk eti;kola-gazoz vb.;yogurt;kiyma;;;;;;;;
aci pul biber;portakal;arpa;kiyma;ayran;yeni bahar;bugday;tuz;avokado;maydanoz;mandalina;kirmizi mercimek;kimyon;taze meyve suyu;
kabak;sakatatlar;sucuk;seker;pirinc;peynir;balik;bulgur;yulaf;serbet;kola-gazoz vb.;;;;
vanilya;domates;kabak;bulgur;;;;;;;;;;;
balik;maydanoz;yulaf sutu;aci pul biber;hayvansal sut;seker;kivi;tavuk eti;bugday;pirasa;mandalina;sarimsak;;;
ejder meyvesi;bitki cayi;arpa;biber;kekik;patlican;domates;;;;;;;;
siyah cay;ayran;corek otu;;;;;;;;;;;;
kori;nane;ejder meyvesi;domates;yogurt;kirmizi mercimek;elma;mayali alkoller;bakla;avokado;bitki cayi;;;;
avokado;kola-gazoz vb.;mayali alkoller;nohut;aci pul biber;karpuz;margarin;vanilya;patlican;ayran;pirinc;bitki cayi;kivi;bogurtlen;muz
kola-gazoz vb.;cavdar;ananas;bogurtlen;kabak;domates;kahve;kiyma;kakule;nane;pirasa;taze meyve suyu;hayvansal sut;elma;nohut
bulgur;portakal;arpa;vanilya;seker;corek otu;elma;boza;patlican;yulaf;nane;hindi eti;sumak;kimyon;
ispanak;hazir meyve suyu;pirinc;bugday;misir;boza;salatalik;kori;biber;;;;;;
siyah cay;bakla;nane;ejder meyvesi;salatalik;nohut;kola-gazoz vb.;;;;;;;;
ejder meyvesi;mayali alkoller;zerdecal;kajun;margarin;kusbasi et;ayran;bulgur;roka;vanilya;biber;mango;ispanak;kori;armut
kekik;bezelye;margarin;zerdecal;tuz;visne;vanilya;kola-gazoz vb.;;;;;;;
muz;yeni bahar;salatalik;sogan;yulaf sutu;salam;kahve;;;;;;;;
salatalik;kori;nohut;soguk cay;corek otu;salam;kajun;cilek;kusbasi et;margarin;elma;;;;
margarin;;;;;;;;;;;;;;
kirmizi mercimek;maydanoz;salam;portakal;mango;bulgur;;;;;;;;;
karpuz;tavuk eti;bulgur;ayran;kajun;visne;muz;portakal;nar;kori;;;;;
avokado;tuz;siyah cay;tarcin;kiyma;bogurtlen;bulgur;corek otu;cavdar;mango;yeni bahar;visne;armut;pirinc;hayvansal sut
tarcin;balik;siyah cay;pirinc;bakla;kabak;salatalik;corek otu;boza;yulaf;sakatatlar;armut;;;
yogurt;bogurtlen;pirinc;mayasiz alkoller;portakal;elma;boza;zerdecal;kabak;lahana;tereyagi;cavdar;kekik;bulgur;
balik;kirmizi mercimek;boza;badem sutu;;;;;;;;;;;
zerdecal;bezelye;lahana;kakule;soguk cay;margarin;pirasa;yulaf sutu;portakal;yogurt;;;;;
mandalina;biberiye;sarimsak;;;;;;;;;;;;
mayali alkoller;visne;bulgur;misir;serbet;peynir;kivi;yumurta;;;;;;;
soguk cay;mandalina;kivi;domates;avokado;kahve;biberiye;vanilya;misir;yeni bahar;hayvansal sut;;;;
bakla;kakule;tatli toz biber;salatalik;sucuk;nar;peynir;kusbasi et;kekik;karpuz;;;;;
vanilya;bugday;visne;boza;patlican;marul;cilek;kusbasi et;kori;yogurt;nane;sogan;;;
sogan;bogurtlen;kahve;;;;;;;;;;;;
patlican;salatalik;hayvansal sut;yesil mercimek;balik;kekik;muz;cavdar;kiraz;kabak;tatli toz biber;;;;
mayasiz alkoller;domates;aci pul biber;balik;kekik;bulgur;seker;kusbasi et;yulaf;maydanoz;kahve;kabak;kiraz;soguk cay;
yulaf sutu;serbet;nane;maydanoz;salam;ekmek;yogurt;peynir;taze meyve suyu;bulgur;kuru fasulye;tatli toz biber;avokado;;
yulaf;tarcin;portakal;kakule;kirmizi mercimek;pirasa;zerdecal;;;;;;;;
kakule;;;;;;;;;;;;;;
kiraz;sakatatlar;bitki cayi;marul;biberiye;sarimsak;ejder meyvesi;bugday;yogurt;;;;;;
kiraz;ayran;karpuz;vanilya;tuz;taze meyve suyu;;;;;;;;;
yulaf sutu;siyah cay;yesil mercimek;ejder meyvesi;kabak;;;;;;;;;;
sogan;karpuz;elma;bogurtlen;yesil mercimek;kori;yulaf;ejder meyvesi;marul;;;;;;
serbet;aci pul biber;ananas;seker;visne;tereyagi;kori;bitki cayi;pirasa;patlican;ayran;aci toz biber;mango;;
bezelye;kivi;portakal;visne;sogan;aci pul biber;kabak;margarin;kori;nohut;kuru fasulye;kirmizi mercimek;maydanoz;;
pirasa;kirmizi mercimek;yogurt;kabak;elma;salatalik;tatli toz biber;marul;yesil mercimek;domates;boza;salam;armut;;
badem sutu;;;;;;;;;;;;;;
aci toz biber;bitki cayi;pirinc;hindi eti;tavuk eti;sarimsak;bogurtlen;hayvansal sut;taze meyve suyu;kusbasi et;kirmizi mercimek;domates;corek otu;serbet;vanilya
maydanoz;kirmizi mercimek;bezelye;kiraz;mayasiz alkoller;tatli toz biber;bugday;bogurtlen;;;;;;;
badem sutu;boza;maydanoz;pirinc;kiraz;marul;mandalina;kakule;balik;misir;hindi eti;kusbasi et;lahana;seker;
cilek;salam;pirinc;yogurt;ispanak;hayvansal sut;aci pul biber;bakla;mayali alkoller;taze meyve suyu;kuru fasulye;tavuk eti;;;
kekik;yumurta;muz;;;;;;;;;;;;
nar;yulaf;seker;corek otu;yogurt;peynir;tavuk eti;kusbasi et;karpuz;lahana;aci toz biber;kekik;kakule;;
kimyon;bakla;bugday;badem sutu;armut;biber;kakule;aci pul biber;;;;;;;
kusbasi et;pirinc;peynir;cilek;tarcin;balik;kuru fasulye;bogurtlen;ayran;;;;;;
margarin;mandalina;yulaf;ispanak;peynir;salam;kuru fasulye;vanilya;hayvansal sut;mayali alkoller;aci toz biber;aci pul biber;bogurtlen;;
lahana;patlican;hayvansal sut;boza;;;;;;;;;;;
pirasa;kola-gazoz vb.;armut;aci toz biber;balik;arpa;ejder meyvesi;kahve;misir;serbet;siyah cay;;;;
avokado;karpuz;kuru fasulye;yesil mercimek;bitki cayi;yeni bahar;mango;corek otu;soguk cay;margarin;cilek;nohut;cavdar;kekik;
bezelye;kekik;salam;nohut;mandalina;boza;roka;ekmek;pirasa;bogurtlen;visne;taze meyve suyu;kimyon;bakla;
seker;mayali alkoller;soguk cay;mayasiz alkoller;taze meyve suyu;kiyma;ejder meyvesi;cilek;patlican;sarimsak;bulgur;kekik;;;
roka;elma;sosis;kivi;salam;kiyma;kajun;bulgur;;;;;;;
tatli toz biber;bezelye;kiyma;cilek;yumurta;mayali alkoller;;;;;;;;;
ejder meyvesi;kola-gazoz vb.;portakal;kakule;patlican;kiraz;visne;yogurt;yesil mercimek;taze meyve suyu;salam;kuru fasulye;arpa;kivi;lahana
sosis;arpa;cavdar;taze meyve suyu;bogurtlen;;;;;;;;;;
yesil mercimek;aci pul biber;sosis;sogan;kori;pirasa;;;;;;;;;
siyah cay;ayran;hayvansal sut;maydanoz;bugday;kiyma;peynir;salatalik;karpuz;badem sutu;cavdar;corek otu;mayali alkoller;armut;nar
vanilya;cilek;kirmizi mercimek;hindi eti;boza;nar;sogan;;;;;;;;
marul;ayran;yumurta;kabak;;;;;;;;;;;
mandalina;roka;sogan;kori;;;;;;;;;;;
nohut;tatli toz biber;bugday;pirinc;;;;;;;;;;;
lahana;seker;yogurt;yulaf sutu;marul;sosis;hindi eti;bogurtlen;kiraz;;;;;;
kimyon;mayali alkoller;;;;;;;;;;;;;
muz;aci toz biber;kivi;elma;cilek;lahana;corek otu;ispanak;yulaf;;;;;;
vanilya;;;;;;;;;;;;;;
yesil mercimek;biber;ayran;portakal;;;;;;;;;;;
sumak;bitki cayi;salam;;;;;;;;;;;;
hazir meyve suyu;visne;ejder meyvesi;mandalina;cavdar;kola-gazoz vb.;sarimsak;bogurtlen;mango;;;;;;
kakule;sarimsak;portakal;;;;;;;;;;;;
aci pul biber;kusbasi et;seker;siyah cay;hindi eti;bogurtlen;domates;yeni bahar;bakla;salatalik;margarin;;;;
bugday;mandalina;maydanoz;serbet;tatli toz biber;tarcin;armut;yumurta;misir;domates;;;;;
marul;aci pul biber;ekmek;;;;;;;;;;;;
domates;karpuz;maydanoz;roka;tatli toz biber;hindi eti;sosis;kahve;visne;ekmek;bogurtlen;;;;
badem sutu;karpuz;yogurt;armut;tuz;ejder meyvesi;seker;sarimsak;soguk cay;vanilya;aci toz biber;boza;;;
margarin;sucuk;kuru fasulye;bulgur;hazir meyve suyu;cilek;hindi eti;visne;kola-gazoz vb.;yesil mercimek;yumurta;hayvansal sut;yulaf;avokado;
yesil mercimek;badem sutu;nar;bezelye;portakal;marul;vanilya;serbet;yogurt;ayran;salatalik;kekik;mayali alkoller;;
kekik;zerdecal;misir;;;;;;;;;;;;
kuru fasulye;bezelye;misir;tarcin;sakatatlar;aci toz biber;ekmek;yumurta;nane;sogan;;;;;
ayran;tereyagi;yulaf;yumurta;sogan;bugday;badem sutu;kola-gazoz vb.;biber;lahana;bezelye;kekik;kakule;karpuz;mayasiz alkoller
visne;tereyagi;;;;;;;;;;;;;
salatalik;biberiye;bakla;;;;;;;;;;;;
patlican;tarcin;marul;badem sutu;ekmek;tereyagi;yeni bahar;bakla;kekik;armut;bitki cayi;maydanoz;cilek;arpa;hazir meyve suyu
kola-gazoz vb.;bitki cayi;avokado;bakla;aci toz biber;;;;;;;;;;
lahana;hindi eti;vanilya;pirinc;boza;kakule;balik;sosis;sucuk;sumak;ispanak;;;;
kakule;sogan;pirasa;salam;domates;kori;kivi;corek otu;tuz;balik;vanilya;aci toz biber;cilek;aci pul biber;margarin
seker;;;;;;;;;;;;;;
badem sutu;biberiye;ejder meyvesi;kabak;kekik;soguk cay;sumak;hazir meyve suyu;yulaf;;;;;;
mayali alkoller;tuz;maydanoz;pirinc;kabak;arpa;yulaf sutu;kivi;;;;;;;
misir;yeni bahar;tereyagi;tavuk eti;serbet;;;;;;;;;;
bugday;zerdecal;peynir;cilek;;;;;;;;;;;
nohut;serbet;ispanak;hayvansal sut;;;;;;;;;;;
bezelye;ekmek;zerdecal;pirasa;kakule;siyah cay;margarin;mayali alkoller;;;;;;;
aci pul biber;sosis;karpuz;yulaf;bitki cayi;ayran;armut;kekik;elma;salatalik;kahve;serbet;cilek;bugday;bezelye
hayvansal sut;salam;boza;margarin;zerdecal;bakla;bulgur;seker;salatalik;nane;yesil mercimek;;;;
aci toz biber;tarcin;avokado;kimyon;sosis;balik;yesil mercimek;corek otu;;;;;;;
biber;aci pul biber;sakatatlar;sumak;hayvansal sut;armut;arpa;pirasa;margarin;balik;badem sutu;bakla;tarcin;;
elma;karpuz;margarin;sogan;lahana;hazir meyve suyu;ispanak;;;;;;;;
vanilya;mayasiz alkoller;tatli toz biber;nohut;ananas;;;;;;;;;;
pirinc;pirasa;tavuk eti;mayali alkoller;;;;;;;;;;;
sosis;tavuk eti;taze meyve suyu;maydanoz;;;;;;;;;;;
yulaf sutu;biber;mayasiz alkoller;bezelye;badem sutu;kabak;boza;seker;arpa;serbet;;;;;
ejder meyvesi;muz;tatli toz biber;kori;lahana;seker;salatalik;;;;;;;;
kajun;elma;corek otu;kekik;soguk cay;serbet;ananas;mayali alkoller;avokado;tereyagi;peynir;;;;
maydanoz;sucuk;lahana;kahve;mandalina;kabak;badem sutu;;;;;;;;
tereyagi;bugday;mango;tarcin;kivi;bulgur;domates;biber;tuz;misir;mayali alkoller;maydanoz;ayran;;
sucuk;muz;avokado;biber;mayali alkoller;badem sutu;cilek;nar;nohut;kakule;karpuz;;;;
roka;yeni bahar;boza;nane;misir;;;;;;;;;;
nar;mango;tuz;biber;sakatatlar;salam;corek otu;ispanak;elma;yulaf;hayvansal sut;bezelye;;;
yogurt;kakule;;;;;;;;;;;;;
mango;ayran;tavuk eti;ekmek;salatalik;visne;aci toz biber;ispanak;yeni bahar;badem sutu;pirinc;sarimsak;muz;salam;
ekmek;ejder meyvesi;hindi eti;;;;;;;;;;;;
armut;marul;aci pul biber;kabak;ekmek;sakatatlar;yesil mercimek;mayali alkoller;maydanoz;siyah cay;boza;yumurta;yeni bahar;kuru fasulye;mango
nohut;tuz;sakatatlar;ananas;nar;mandalina;;;;;;;;;
salam;domates;patlican;serbet;;;;;;;;;;;
vanilya;yeni bahar;domates;corek otu;yulaf;yesil mercimek;kimyon;tatli toz biber;muz;kivi;;;;;
ispanak;ekmek;domates;kiraz;corek otu;margarin;yumurta;mayasiz alkoller;salatalik;balik;kirmizi mercimek;sucuk;serbet;;
elma;boza;sucuk;yesil mercimek;bugday;misir;kajun;peynir;bulgur;pirinc;yulaf;tatli toz biber;yumurta;;
cavdar;tavuk eti;boza;hazir meyve suyu;yeni bahar;sumak;kori;bogurtlen;sakatatlar;ekmek;kuru fasulye;balik;visne;nane;
badem sutu;roka;kuru fasulye;kahve;mayali alkoller;arpa;kirmizi mercimek;;;;;;;;
ejder meyvesi;kiraz;badem sutu;pirinc;pirasa;kabak;margarin;tatli toz biber;;;;;;;
hindi eti;bakla;hazir meyve suyu;kahve;;;;;;;;;;;
sosis;kekik;yulaf sutu;kakule;biber;kimyon;;;;;;;;;
sogan;hayvansal sut;biberiye;yulaf sutu;corek otu;bogurtlen;badem sutu;sakatatlar;kekik;;;;;;
nohut;seker;soguk cay;;;;;;;;;;;;
ayran;kola-gazoz vb.;patlican;peynir;ananas;kahve;yeni bahar;cilek;sakatatlar;boza;hayvansal sut;avokado;kivi;sogan;serbet
tarcin;misir;;;;;;;;;;;;;
bezelye;portakal;sumak;;;;;;;;;;;;
hindi eti;ayran;siyah cay;sucuk;biberiye;;;;;;;;;;
kivi;kola-gazoz vb.;kusbasi et;karpuz;;;;;;;;;;;
sumak;boza;domates;visne;kuru fasulye;taze meyve suyu;roka;mayali alkoller;nar;sosis;tereyagi;avokado;mayasiz alkoller;;
bakla;kola-gazoz vb.;mango;;;;;;;;;;;;
lahana;misir;boza;;;;;;;;;;;;
maydanoz;yulaf;hayvansal sut;taze meyve suyu;misir;kuru fasulye;pirasa;aci pul biber;bulgur;arpa;mandalina;;;;
yulaf sutu;sakatatlar;;;;;;;;;;;;;
nane;yulaf;vanilya;;;;;;;;;;;;
cavdar;soguk cay;kiyma;mayasiz alkoller;ekmek;balik;;;;;;;;;
ejder meyvesi;kekik;roka;armut;sumak;kahve;mango;sucuk;nane;pirasa;visne;;;;
sakatatlar;vanilya;roka;marul;yulaf sutu;cilek;cavdar;aci pul biber;yumurta;margarin;tatli toz biber;pirinc;sosis;hazir meyve suyu;yulaf
bezelye;tavuk eti;kimyon;hayvansal sut;;;;;;;;;;;
kivi;bulgur;corek otu;soguk cay;kakule;sumak;maydanoz;sogan;mango;;;;;;
kuru fasulye;nohut;tereyagi;yumurta;sucuk;bugday;nar;kahve;serbet;;;;;;
nar;karpuz;sakatatlar;yesil mercimek;corek otu;aci pul biber;biber;;;;;;;;
portakal;kuru fasulye;mayali alkoller;corek otu;;;;;;;;;;;
lahana;margarin;sakatatlar;siyah cay;sosis;visne;zerdecal;tarcin;marul;kola-gazoz vb.;portakal;arpa;mayasiz alkoller;kusbasi et;
lahana;;;;;;;;;;;;;;
aci pul biber;marul;mandalina;kakule;nohut;;;;;;;;;;
badem sutu;sogan;pirinc;kori;kusbasi et;yesil mercimek;cavdar;ejder meyvesi;visne;yumurta;nane;biberiye;domates;armut;
salam;;;;;;;;;;;;;;
salatalik;yeni bahar;;;;;;;;;;;;;
kimyon;nar;tuz;bezelye;kajun;biberiye;corek otu;hayvansal sut;yulaf sutu;vanilya;kuru fasulye;yesil mercimek;nane;kori;siyah cay
arpa;;;;;;;;;;;;;;
kajun;bezelye;corek otu;ispanak;avokado;tavuk eti;aci pul biber;sumak;serbet;sosis;kabak;yogurt;salatalik;;
marul;;;;;;;;;;;;;;
hayvansal sut;domates;kimyon;elma;sogan;vanilya;bugday;ejder meyvesi;;;;;;;
pirinc;nohut;salam;;;;;;;;;;;;
yogurt;nar;nane;margarin;corek otu;visne;lahana;hazir meyve suyu;marul;mandalina;zerdecal;biber;;;
peynir;cilek;misir;bakla;serbet;yeni bahar;kakule;boza;tavuk eti;armut;seker;maydanoz;balik;sumak;
kola-gazoz vb.;kusbasi et;bezelye;serbet;kivi;ejder meyvesi;maydanoz;sumak;;;;;;;
elma;vanilya;peynir;margarin;ayran;mayali alkoller;;;;;;;;;
kakule;mayali alkoller;;;;;;;;;;;;;
kabak;roka;tarcin;ananas;kekik;sumak;mayali alkoller;badem sutu;tereyagi;;;;;;
arpa;bezelye;pirasa;armut;ekmek;kirmizi mercimek;;;;;;;;;
karpuz;bakla;sarimsak;margarin;vanilya;cilek;mayasiz alkoller;mango;peynir;ayran;;;;;
avokado;sosis;domates;sumak;tereyagi;elma;;;;;;;;;
kimyon;;;;;;;;;;;;;;
salatalik;avokado;pirinc;sumak;bogurtlen;kahve;hindi eti;;;;;;;;
kiraz;mayali alkoller;cilek;bezelye;hindi eti;margarin;yumurta;yulaf;;;;;;;
kiraz;kori;taze meyve suyu;kusbasi et;karpuz;marul;mayali alkoller;kahve;ispanak;yulaf sutu;maydanoz;bitki cayi;ayran;;
kuru fasulye;aci pul biber;arpa;mandalina;kirmizi mercimek;pirinc;sumak;mango;ejder meyvesi;siyah cay;tatli toz biber;kajun;zerdecal;;
tatli toz biber;kiraz;kahve;maydanoz;hayvansal sut;marul;cilek;;;;;;;;
muz;soguk cay;kakule;ekmek;nar;serbet;cavdar;balik;;;;;;;
tereyagi;salam;yulaf;mandalina;tarcin;ayran;ispanak;sucuk;visne;avokado;maydanoz;tatli toz biber;nohut;;
boza;bulgur;siyah cay;tuz;aci toz biber;armut;lahana;sucuk;elma;hayvansal sut;yulaf;yogurt;patlican;;
armut;;;;;;;;;;;;;;
yulaf;nar;soguk cay;maydanoz;sosis;sakatatlar;yumurta;tatli toz biber;nane;ejder meyvesi;kiraz;pirasa;roka;;
tuz;balik;hazir meyve suyu;nohut;maydanoz;boza;sumak;kivi;ayran;bugday;domates;mayali alkoller;sogan;;
pirinc;arpa;maydanoz;sarimsak;muz;;;;;;;;;;
sarimsak;badem sutu;kiraz;kuru fasulye;hindi eti;misir;karpuz;cilek;mayali alkoller;;;;;;
boza;aci toz biber;peynir;kabak;pirinc;misir;badem sutu;yogurt;mango;kirmizi mercimek;nane;biberiye;tarcin;;
cavdar;kola-gazoz vb.;nane;yogurt;sarimsak;domates;bakla;zerdecal;mayasiz alkoller;bitki cayi;biberiye;patlican;hayvansal sut;kuru fasulye;bugday
bezelye;serbet;mayali alkoller;aci pul biber;marul;yesil mercimek;kusbasi et;kekik;kajun;domates;bogurtlen;sumak;sakatatlar;;
mayasiz alkoller;bulgur;margarin;biber;yeni bahar;hindi eti;portakal;arpa;taze meyve suyu;sakatatlar;;;;;
maydanoz;;;;;;;;;;;;;;
kajun;yesil mercimek;yeni bahar;sumak;zerdecal;ekmek;;;;;;;;;
kiyma;sucuk;muz;ekmek;kivi;kirmizi mercimek;kori;misir;cilek;;;;;;
salam;arpa;kiyma;mayasiz alkoller;kusbasi et;bakla;hazir meyve suyu;ekmek;corek otu;seker;marul;kakule;roka;;
boza;yulaf sutu;elma;taze meyve suyu;mayali alkoller;kuru fasulye;bitki cayi;pirasa;hazir meyve suyu;ekmek;corek otu;portakal;kusbasi et;tatli toz biber;
marul;vanilya;kajun;muz;nohut;kiyma;taze meyve suyu;serbet;misir;aci pul biber;sogan;salatalik;ananas;cavdar;margarin
aci pul biber;yulaf;pirasa;kuru fasulye;mayali alkoller;tereyagi;;;;;;;;;
boza;kuru fasulye;lahana;sarimsak;marul;;;;;;;;;;
yogurt;;;;;;;;;;;;;;
biberiye;;;;;;;;;;;;;;
elma;domates;aci pul biber;yesil mercimek;nar;yulaf;biber;ispanak;mayasiz alkoller;tuz;salatalik;marul;taze meyve suyu;boza;karpuz
biberiye;;;;;;;;;;;;;;
sumak;sogan;serbet;maydanoz;bitki cayi;roka;tarcin;yeni bahar;lahana;margarin;;;;;
kakule;sosis;serbet;yulaf sutu;ananas;hindi eti;muz;tereyagi;seker;roka;nane;cavdar;;;
kori;kajun;salam;ejder meyvesi;ananas;soguk cay;ekmek;kimyon;yeni bahar;avokado;;;;;
soguk cay;kola-gazoz vb.;kahve;muz;serbet;;;;;;;;;;
sogan;hazir meyve suyu;kiyma;sarimsak;hayvansal sut;peynir;;;;;;;;;
aci pul biber;biberiye;sumak;kusbasi et;serbet;hazir meyve suyu;vanilya;nane;boza;balik;arpa;;;;
patlican;armut;lahana;;;;;;;;;;;;
sakatatlar;sucuk;patlican;ejder meyvesi;roka;mango;biberiye;tarcin;kiraz;salam;kabak;kirmizi mercimek;bugday;salatalik;misir
cavdar;kajun;yesil mercimek;karpuz;corek otu;bulgur;badem sutu;kuru fasulye;ispanak;peynir;soguk cay;hayvansal sut;avokado;tatli toz biber;elma
kirmizi mercimek;yulaf;arpa;maydanoz;kakule;mayasiz alkoller;kahve;siyah cay;;;;;;;
hazir meyve suyu;salatalik;ekmek;tavuk eti;avokado;salam;pirinc;tereyagi;elma;yesil mercimek;nane;vanilya;;;
sarimsak;hazir meyve suyu;ananas;lahana;nane;mandalina;vanilya;;;;;;;;
kori;kahve;sarimsak;tereyagi;ekmek;tavuk eti;kirmizi mercimek;badem sutu;kiyma;;;;;;
maydanoz;;;;;;;;;;;;;;
mandalina;yumurta;margarin;sosis;arpa;sarimsak;aci pul biber;yogurt;tereyagi;bogurtlen;mango;bulgur;siyah cay;ispanak;
zerdecal;marul;kori;kiraz;;;;;;;;;;;
bitki cayi;tuz;kori;taze meyve suyu;;;;;;;;;;;
kajun;kivi;aci pul biber;yulaf sutu;nohut;;;;;;;;;;
bitki cayi;misir;kahve;roka;yulaf sutu;elma;tarcin;badem sutu;ekmek;kivi;kabak;armut;;;
serbet;aci toz biber;yeni bahar;hindi eti;yesil mercimek;elma;soguk cay;kiraz;visne;arpa;biberiye;;;;
yogurt;kiyma;bogurtlen;mayali alkoller;maydanoz;misir;portakal;tuz;aci toz biber;mango;ananas;;;;
bitki cayi;salatalik;armut;badem sutu;mandalina;;;;;;;;;;
roka;kimyon;tavuk eti;mayali alkoller;kekik;cilek;karpuz;bezelye;tatli toz biber;boza;badem sutu;sakatatlar;;;
kekik;visne;pirinc;mango;avokado;balik;aci pul biber;kirmizi mercimek;yogurt;kiyma;yulaf sutu;taze meyve suyu;yeni bahar;tavuk eti;bulgur
kahve;arpa;;;;;;;;;;;;;
kiraz;salatalik;misir;yulaf sutu;;;;;;;;;;;
kahve;bogurtlen;seker;;;;;;;;;;;;
mandalina;kusbasi et;bogurtlen;pirinc;;;;;;;;;;;
yesil mercimek;portakal;salam;badem sutu;bogurtlen;mango;yulaf;tavuk eti;lahana;margarin;tatli toz biber;bakla;kori;bitki cayi;sumak
mayasiz alkoller;seker;tarcin;marul;elma;mayali alkoller;badem sutu;serbet;kekik;sumak;kahve;;;;
portakal;corek otu;mandalina;visne;salam;hazir meyve suyu;;;;;;;;;
kakule;salatalik;nohut;yogurt;;;;;;;;;;;
kabak;serbet;margarin;;;;;;;;;;;;
elma;nohut;ekmek;portakal;biberiye;nane;muz;sogan;salatalik;sucuk;yulaf sutu;cavdar;aci pul biber;kajun;
ejder meyvesi;ispanak;mayasiz alkoller;ananas;mandalina;kekik;salam;boza;kola-gazoz vb.;hayvansal sut;;;;;
pirinc;corek otu;lahana;kola-gazoz vb.;domates;avokado;pirasa;tereyagi;sogan;kusbasi et;;;;;
