boza;hazir meyve suyu;mayasiz alkoller;kola-gazoz vb.;elma;bezelye;;;;;;;;;
ekmek;mayali alkoller;tereyagi;yesil mercimek;aci pul biber;arpa;serbet;taze meyve suyu;;;;;;;
kuru fasulye;boza;soguk cay;yeni bahar;cilek;patlican;sakatatlar;karpuz;tereyagi;lahana;zerdecal;;;;
bulgur;yogurt;yumurta;bitki cayi;nohut;avokado;cavdar;nar;tuz;domates;kori;sarimsak;pirasa;sogan;kimyon
zerdecal;seker;mayasiz alkoller;lahana;ayran;;;;;;;;;;
badem sutu;arpa;yulaf;biber;tuz;sarimsak;elma;;;;;;;;
yulaf sutu;yogurt;maydanoz;visne;bezelye;biberiye;patlican;kabak;hazir meyve suyu;;;;;;
yulaf sutu;margarin;taze meyve suyu;avokado;patlican;aci pul biber;sogan;bulgur;bitki cayi;sumak;ejder meyvesi;arpa;karpuz;kori;
sakatatlar;hazir meyve suyu;biber;tuz;kekik;;;;;;;;;;
corek otu;bezelye;tarcin;sucuk;;;;;;;;;;;
avokado;hayvansal sut;sogan;pirinc;salatalik;bitki cayi;tereyagi;yogurt;armut;;;;;;
yulaf;kabak;roka;siyah cay;salam;kimyon;;;;;;;;;
kola-gazoz vb.;salam;peynir;kiyma;;;;;;;;;;;
zerdecal;domates;;;;;;;;;;;;;
yumurta;tatli toz biber;corek otu;boza;;;;;;;;;;;
sucuk;bugday;vanilya;patlican;biberiye;nohut;corek otu;kakule;;;;;;;
bulgur;tarcin;salam;tavuk eti;pirinc;kiraz;tereyagi;kekik;mayali alkoller;;;;;;
nohut;kori;badem sutu;zerdecal;;;;;;;;;;;
mandalina;sumak;kajun;hazir meyve suyu;misir;kusbasi et;balik;kiyma;bugday;ekmek;tarcin;;;;
tarcin;salam;;;;;;;;;;;;;
karpuz;ejder meyvesi;;;;;;;;;;;;;
aci pul biber;salam;taze meyve suyu;;;;;;;;;;;;
corek otu;seker;sarimsak;salam;pirinc;ekmek;;;;;;;;;
seker;sakatatlar;tatli toz biber;yulaf sutu;;;;;;;;;;;
kuru fasulye;nar;kabak;yeni bahar;tatli toz biber;yogurt;kekik;nohut;taze meyve suyu;;;;;;
kabak;hindi eti;siyah cay;bugday;portakal;kola-gazoz vb.;aci pul biber;mayali alkoller;;;;;;;
bitki cayi;bugday;nar;sakatatlar;bogurtlen;;;;;;;;;;
kahve;ispanak;kekik;kajun;;;;;;;;;;;
kori;kahve;nane;tarcin;kekik;salam;;;;;;;;;
yogurt;roka;karpuz;pirinc;visne;mango;aci pul biber;siyah cay;tavuk eti;armut;seker;domates;;;
kakule;arpa;bitki cayi;;;;;;;;;;;;
bakla;sumak;yesil mercimek;marul;;;;;;;;;;;
hazir meyve suyu;tereyagi;bulgur;misir;zerdecal;aci toz biber;kivi;mayasiz alkoller;sogan;;;;;;
kajun;kusbasi et;aci pul biber;kirmizi mercimek;pirinc;sosis;yeni bahar;seker;corek otu;kiyma;;;;;
sogan;kimyon;bakla;kuru fasulye;yogurt;tavuk eti;pirinc;serbet;avokado;lahana;biberiye;;;;
kekik;corek otu;ayran;mango;kimyon;nohut;peynir;balik;;;;;;;
yeni bahar;yulaf;sumak;;;;;;;;;;;;
sucuk;ejder meyvesi;sosis;bulgur;ayran;yulaf;armut;kimyon;bogurtlen;sumak;salatalik;badem sutu;ispanak;tarcin;
kori;salatalik;ayran;peynir;kirmizi mercimek;kabak;mango;bitki cayi;bulgur;sarimsak;elma;tavuk eti;;;
taze meyve suyu;siyah cay;aci toz biber;salatalik;;;;;;;;;;;
yeni bahar;arpa;mayali alkoller;bakla;kirmizi mercimek;boza;sucuk;biberiye;patlican;lahana;margarin;;;;
yulaf sutu;bogurtlen;ejder meyvesi;pirinc;ananas;kakule;kori;seker;bezelye;biberiye;kivi;hazir meyve suyu;tavuk eti;kekik;salam
nar;nane;bulgur;kakule;sakatatlar;vanilya;yesil mercimek;biber;tatli toz biber;kabak;bogurtlen;;;;
nohut;nane;tarcin;hindi eti;ananas;corek otu;seker;bogurtlen;;;;;;;
ananas;serbet;patlican;salam;lahana;hindi eti;nohut;kakule;cilek;;;;;;
serbet;hindi eti;;;;;;;;;;;;;
ispanak;patlican;bakla;sosis;;;;;;;;;;;
pirinc;tereyagi;bugday;domates;salam;bezelye;;;;;;;;;
marul;lahana;kahve;domates;yogurt;sarimsak;aci pul biber;hayvansal sut;yulaf;zerdecal;arpa;kusbasi et;nar;;
hindi eti;kuru fasulye;biberiye;;;;;;;;;;;;
yogurt;;;;;;;;;;;;;;
mandalina;kusbasi et;;;;;;;;;;;;;
kakule;marul;soguk cay;mango;ayran;peynir;zerdecal;;;;;;;;
arpa;kekik;nane;zerdecal;sucuk;roka;peynir;kirmizi mercimek;tuz;serbet;mayali alkoller;kuru fasulye;yulaf;;
aci pul biber;tuz;yulaf;nane;serbet;mandalina;lahana;salatalik;ekmek;yulaf sutu;sarimsak;patlican;;;
sogan;peynir;yumurta;tuz;pirinc;hazir meyve suyu;kiyma;visne;nar;balik;nane;kiraz;yulaf;;
yumurta;bulgur;mango;bogurtlen;;;;;;;;;;;
arpa;taze meyve suyu;mayali alkoller;lahana;elma;;;;;;;;;;
soguk cay;bugday;yeni bahar;tarcin;kusbasi et;kakule;aci pul biber;kekik;kajun;pirinc;kola-gazoz vb.;domates;kabak;;
visne;;;;;;;;;;;;;;
kusbasi et;sosis;tereyagi;visne;biber;soguk cay;kivi;portakal;ejder meyvesi;nane;ekmek;;;;
pirasa;yesil mercimek;tuz;yumurta;;;;;;;;;;;
zerdecal;yulaf sutu;;;;;;;;;;;;;
serbet;badem sutu;sumak;kusbasi et;mayasiz alkoller;tarcin;kola-gazoz vb.;;;;;;;;
misir;biberiye;kirmizi mercimek;hindi eti;sumak;sucuk;kakule;mayasiz alkoller;;;;;;;
pirinc;yesil mercimek;avokado;mandalina;soguk cay;sarimsak;balik;cilek;kivi;marul;yeni bahar;misir;aci toz biber;;
armut;avokado;marul;kakule;nohut;ayran;kekik;kuru fasulye;visne;tavuk eti;margarin;cavdar;nane;badem sutu;
zerdecal;kola-gazoz vb.;biberiye;pirasa;ispanak;salatalik;ayran;boza;kivi;margarin;kori;arpa;kahve;;
maydanoz;ejder meyvesi;mayasiz alkoller;tereyagi;;;;;;;;;;;
ayran;cilek;serbet;sarimsak;aci pul biber;maydanoz;bogurtlen;portakal;;;;;;;
portakal;sogan;ejder meyvesi;sucuk;maydanoz;;;;;;;;;;
kirmizi mercimek;corek otu;pirasa;ekmek;ayran;serbet;tarcin;aci toz biber;;;;;;;
balik;sakatatlar;kiraz;nohut;yumurta;elma;yulaf sutu;arpa;ananas;siyah cay;yeni bahar;mayasiz alkoller;pirinc;bitki cayi;misir
ejder meyvesi;tuz;misir;pirasa;tereyagi;roka;kiyma;bakla;sosis;taze meyve suyu;bugday;cavdar;;;
zerdecal;yogurt;;;;;;;;;;;;;
bulgur;kabak;bogurtlen;tuz;;;;;;;;;;;
hindi eti;bulgur;nane;taze meyve suyu;maydanoz;kori;peynir;kiyma;aci pul biber;hazir meyve suyu;vanilya;ananas;corek otu;;
nane;salatalik;ispanak;sosis;seker;vanilya;aci toz biber;yeni bahar;;;;;;;
mayali alkoller;cilek;kola-gazoz vb.;tereyagi;sakatatlar;ejder meyvesi;sumak;bakla;nohut;salam;;;;;
corek otu;portakal;soguk cay;bogurtlen;ananas;peynir;margarin;sogan;;;;;;;
nohut;lahana;yeni bahar;seker;;;;;;;;;;;
kahve;kiyma;sarimsak;ekmek;nane;visne;kimyon;zerdecal;kola-gazoz vb.;tavuk eti;yesil mercimek;;;;
tereyagi;;;;;;;;;;;;;;
boza;ispanak;;;;;;;;;;;;;
tuz;vanilya;roka;kakule;mayali alkoller;yesil mercimek;kola-gazoz vb.;bezelye;kabak;bakla;armut;avokado;portakal;;
zerdecal;mango;mayali alkoller;biberiye;salatalik;;;;;;;;;;
kabak;salam;bogurtlen;kiraz;sucuk;bitki cayi;kola-gazoz vb.;cilek;;;;;;;
cavdar;bezelye;yogurt;nane;kivi;yesil mercimek;kiyma;kajun;;;;;;;
karpuz;kakule;sucuk;serbet;visne;tavuk eti;mayasiz alkoller;muz;kusbasi et;ayran;yesil mercimek;aci toz biber;biber;;
bakla;balik;nane;;;;;;;;;;;;
kimyon;kori;serbet;mango;vanilya;sarimsak;ananas;soguk cay;kabak;mayasiz alkoller;zerdecal;peynir;aci pul biber;;
mandalina;ispanak;aci toz biber;nane;soguk cay;balik;kabak;yumurta;maydanoz;tuz;visne;;;;
kakule;kivi;kahve;ananas;kuru fasulye;boza;pirasa;sosis;;;;;;;
sogan;biberiye;hindi eti;kahve;tarcin;cilek;bitki cayi;kori;salam;nane;yumurta;kekik;;;
kivi;marul;bulgur;armut;bezelye;kirmizi mercimek;ejder meyvesi;visne;hayvansal sut;;;;;;
kajun;yogurt;bakla;sucuk;;;;;;;;;;;
kirmizi mercimek;yesil mercimek;bugday;kivi;corek otu;portakal;patlican;;;;;;;;
soguk cay;tavuk eti;bakla;zerdecal;kirmizi mercimek;;;;;;;;;;
siyah cay;avokado;kuru fasulye;tuz;nohut;mandalina;bulgur;serbet;salam;;;;;;
hindi eti;biberiye;tatli toz biber;ananas;bitki cayi;bugday;kakule;boza;misir;yulaf;cavdar;nar;bogurtlen;;
domates;kuru fasulye;mango;tereyagi;hindi eti;margarin;;;;;;;;;
serbet;tavuk eti;;;;;;;;;;;;;
mayasiz alkoller;sarimsak;mayali alkoller;ekmek;salatalik;yesil mercimek;kori;kivi;peynir;yumurta;nar;visne;kirmizi mercimek;tavuk eti;
misir;sumak;hayvansal sut;kivi;ayran;hindi eti;bakla;bogurtlen;biberiye;tereyagi;kajun;aci toz biber;nohut;;
kola-gazoz vb.;misir;kivi;kabak;bugday;hayvansal sut;tavuk eti;hindi eti;peynir;;;;;;
sucuk;ekmek;ayran;peynir;lahana;balik;salatalik;kola-gazoz vb.;kiyma;yogurt;;;;;
salam;arpa;tarcin;corek otu;muz;serbet;;;;;;;;;
tarcin;serbet;kiraz;hindi eti;nohut;elma;bogurtlen;yogurt;cilek;bulgur;;;;;
cilek;bogurtlen;tavuk eti;;;;;;;;;;;;
corek otu;mandalina;kahve;bulgur;kori;;;;;;;;;;
tereyagi;corek otu;visne;yesil mercimek;bogurtlen;;;;;;;;;;
kusbasi et;yumurta;;;;;;;;;;;;;
tarcin;boza;nane;siyah cay;sakatatlar;mango;aci toz biber;maydanoz;cavdar;kiraz;;;;;
yumurta;margarin;siyah cay;sakatatlar;kiyma;cavdar;maydanoz;;;;;;;;
kivi;;;;;;;;;;;;;;
hindi eti;portakal;sakatatlar;domates;tarcin;bugday;bogurtlen;ayran;bakla;peynir;maydanoz;;;;
zerdecal;kuru fasulye;bugday;yulaf;hazir meyve suyu;margarin;karpuz;yumurta;taze meyve suyu;mango;kimyon;;;;
hazir meyve suyu;tavuk eti;kori;;;;;;;;;;;;
muz;bakla;ispanak;biberiye;kusbasi et;ejder meyvesi;margarin;;;;;;;;
yulaf;mayasiz alkoller;soguk cay;maydanoz;sakatatlar;balik;avokado;bogurtlen;hazir meyve suyu;kahve;ananas;;;;
domates;salatalik;tuz;bugday;yulaf;taze meyve suyu;soguk cay;marul;sarimsak;sumak;kuru fasulye;;;;
domates;sakatatlar;boza;mayasiz alkoller;;;;;;;;;;;
lahana;visne;mayasiz alkoller;bulgur;tavuk eti;portakal;nar;soguk cay;arpa;domates;yogurt;yulaf;badem sutu;;
taze meyve suyu;ekmek;zerdecal;bulgur;kusbasi et;yogurt;soguk cay;armut;portakal;seker;;;;;
pirinc;tavuk eti;mango;serbet;hindi eti;kiraz;hazir meyve suyu;bezelye;;;;;;;
tavuk eti;bakla;biberiye;yogurt;tereyagi;boza;cilek;ekmek;visne;;;;;;
ejder meyvesi;avokado;mango;kimyon;yumurta;bakla;pirasa;sosis;yogurt;pirinc;kakule;sucuk;;;
aci pul biber;karpuz;nar;kabak;sumak;muz;badem sutu;tatli toz biber;tereyagi;seker;;;;;
nar;salam;kiyma;zerdecal;ananas;;;;;;;;;;
ekmek;;;;;;;;;;;;;;
soguk cay;margarin;yogurt;bakla;nar;tereyagi;kakule;yumurta;muz;yulaf sutu;balik;nane;mayali alkoller;kuru fasulye;
marul;vanilya;kiraz;biberiye;ayran;mango;yesil mercimek;yulaf sutu;ejder meyvesi;tavuk eti;salatalik;yogurt;kajun;bulgur;
ayran;bezelye;vanilya;ekmek;nar;yogurt;aci toz biber;tereyagi;mayali alkoller;mango;tavuk eti;boza;kekik;badem sutu;
elma;badem sutu;aci pul biber;lahana;kusbasi et;margarin;pirasa;sosis;aci toz biber;tavuk eti;kola-gazoz vb.;bezelye;soguk cay;;
aci toz biber;lahana;portakal;mayasiz alkoller;kakule;salatalik;ananas;taze meyve suyu;;;;;;;
nohut;cilek;yesil mercimek;biberiye;yulaf;taze meyve suyu;ayran;;;;;;;;
sumak;hindi eti;kusbasi et;hayvansal sut;tatli toz biber;bugday;kabak;ejder meyvesi;portakal;;;;;;
siyah cay;sosis;sakatatlar;;;;;;;;;;;;
tereyagi;kajun;ekmek;ananas;kirmizi mercimek;sucuk;zerdecal;mayasiz alkoller;tuz;maydanoz;;;;;
ayran;muz;boza;armut;sucuk;roka;cilek;kirmizi mercimek;kimyon;;;;;;
bugday;domates;;;;;;;;;;;;;
peynir;tavuk eti;yeni bahar;karpuz;elma;patlican;;;;;;;;;
elma;kirmizi mercimek;bitki cayi;salatalik;kivi;kola-gazoz vb.;;;;;;;;;
corek otu;peynir;;;;;;;;;;;;;
marul;hindi eti;muz;yulaf sutu;vanilya;kakule;kori;;;;;;;;
kimyon;tarcin;corek otu;;;;;;;;;;;;
biberiye;roka;taze meyve suyu;arpa;yeni bahar;hindi eti;yumurta;kiyma;bakla;muz;tuz;salam;mandalina;bugday;
kirmizi mercimek;sucuk;sakatatlar;tuz;nohut;boza;yeni bahar;elma;yumurta;cilek;ispanak;hazir meyve suyu;tarcin;;
margarin;bugday;aci pul biber;salatalik;ejder meyvesi;sogan;patlican;;;;;;;;
salatalik;serbet;karpuz;;;;;;;;;;;;
kahve;lahana;tatli toz biber;bitki cayi;tavuk eti;;;;;;;;;;
roka;maydanoz;sosis;kiyma;yulaf sutu;;;;;;;;;;
armut;kakule;avokado;bugday;tatli toz biber;zerdecal;sumak;mayali alkoller;yulaf;ispanak;visne;kola-gazoz vb.;mango;peynir;patlican
elma;yulaf sutu;kabak;bezelye;kusbasi et;bitki cayi;armut;peynir;balik;hazir meyve suyu;sarimsak;biber;aci toz biber;kekik;
ejder meyvesi;marul;;;;;;;;;;;;;
maydanoz;sarimsak;kekik;taze meyve suyu;cavdar;badem sutu;salatalik;arpa;kusbasi et;ananas;pirinc;;;;
karpuz;kakule;soguk cay;kabak;elma;serbet;ejder meyvesi;cilek;;;;;;;
mayasiz alkoller;aci pul biber;boza;bitki cayi;kakule;biberiye;patlican;peynir;salam;kimyon;zerdecal;badem sutu;;;
bezelye;aci pul biber;tavuk eti;;;;;;;;;;;;
tereyagi;bakla;misir;sarimsak;ejder meyvesi;sosis;mandalina;hazir meyve suyu;bugday;hindi eti;maydanoz;kabak;salatalik;salam;bezelye
mayali alkoller;lahana;sosis;kirmizi mercimek;salatalik;roka;yumurta;;;;;;;;
kiyma;bugday;kimyon;kakule;roka;zerdecal;bogurtlen;kiraz;corek otu;;;;;;
hayvansal sut;domates;biber;pirinc;kajun;yesil mercimek;nane;tereyagi;sumak;bulgur;kakule;;;;
bogurtlen;kiyma;sarimsak;vanilya;aci pul biber;corek otu;serbet;biber;patlican;margarin;hazir meyve suyu;kivi;aci toz biber;visne;yulaf sutu
serbet;zerdecal;ispanak;;;;;;;;;;;;
bitki cayi;ayran;lahana;pirinc;ejder meyvesi;maydanoz;seker;ekmek;bogurtlen;nar;kiraz;;;;
aci pul biber;yesil mercimek;ispanak;visne;portakal;kajun;kekik;bugday;;;;;;;
yulaf sutu;;;;;;;;;;;;;;
tarcin;nar;badem sutu;taze meyve suyu;mayasiz alkoller;sucuk;;;;;;;;;
tavuk eti;nohut;seker;mayasiz alkoller;yumurta;marul;;;;;;;;;
sumak;badem sutu;;;;;;;;;;;;;
mayasiz alkoller;corek otu;bakla;margarin;yumurta;aci toz biber;yesil mercimek;ayran;roka;;;;;;
arpa;peynir;kakule;sarimsak;bugday;kiyma;taze meyve suyu;;;;;;;;
bugday;;;;;;;;;;;;;;
bezelye;siyah cay;soguk cay;roka;yulaf;kabak;bitki cayi;nar;ayran;mandalina;vanilya;aci pul biber;bakla;;
mayasiz alkoller;hazir meyve suyu;kajun;ekmek;yulaf sutu;maydanoz;sosis;karpuz;sogan;corek otu;kusbasi et;;;;
yulaf;mayali alkoller;avokado;sogan;;;;;;;;;;;
balik;kusbasi et;sosis;maydanoz;kiraz;mango;yeni bahar;tarcin;ejder meyvesi;badem sutu;kuru fasulye;kivi;;;
elma;lahana;kajun;ejder meyvesi;marul;yulaf;bulgur;margarin;;;;;;;
lahana;mandalina;tarcin;mayali alkoller;kimyon;bugday;tatli toz biber;nohut;tuz;yogurt;;;;;
ispanak;;;;;;;;;;;;;;
misir;;;;;;;;;;;;;;
kuru fasulye;serbet;misir;siyah cay;kimyon;pirasa;patlican;sucuk;ejder meyvesi;maydanoz;yulaf;;;;
yesil mercimek;kuru fasulye;sucuk;balik;;;;;;;;;;;
boza;bitki cayi;yulaf sutu;nar;yulaf;kusbasi et;nohut;balik;;;;;;;
bitki cayi;sakatatlar;yesil mercimek;mandalina;aci toz biber;hindi eti;nar;hazir meyve suyu;sumak;aci pul biber;bakla;armut;biberiye;kusbasi et;corek otu
tuz;bogurtlen;tavuk eti;hindi eti;vanilya;taze meyve suyu;corek otu;bitki cayi;;;;;;;
kimyon;hindi eti;seker;pirasa;ekmek;yesil mercimek;bitki cayi;yeni bahar;soguk cay;nar;yulaf sutu;aci toz biber;bulgur;kuru fasulye;
kiraz;kuru fasulye;ejder meyvesi;hazir meyve suyu;kirmizi mercimek;zerdecal;karpuz;aci toz biber;kusbasi et;bitki cayi;kola-gazoz vb.;ayran;;;
ejder meyvesi;kori;hayvansal sut;bogurtlen;kivi;aci toz biber;;;;;;;;;
pirinc;visne;;;;;;;;;;;;;
kiyma;corek otu;yesil mercimek;tatli toz biber;sosis;;;;;;;;;;
yeni bahar;ayran;yesil mercimek;bakla;cilek;;;;;;;;;;
yulaf sutu;bitki cayi;yesil mercimek;ispanak;mandalina;muz;biber;ananas;balik;margarin;kiraz;misir;sogan;kusbasi et;
aci pul biber;kuru fasulye;;;;;;;;;;;;;
balik;salam;boza;hayvansal sut;;;;;;;;;;;
kahve;nane;boza;cilek;sucuk;yeni bahar;hayvansal sut;kakule;kajun;badem sutu;biberiye;;;;
bulgur;taze meyve suyu;maydanoz;sogan;soguk cay;domates;margarin;kabak;siyah cay;roka;;;;;
arpa;boza;bakla;elma;hindi eti;kirmizi mercimek;hayvansal sut;sucuk;biberiye;ananas;aci pul biber;nohut;;;
balik;salam;kivi;mayasiz alkoller;tarcin;bezelye;domates;bitki cayi;serbet;;;;;;
patlican;roka;kuru fasulye;soguk cay;marul;;;;;;;;;;
pirinc;tereyagi;sogan;tavuk eti;elma;nane;portakal;badem sutu;yesil mercimek;kiyma;biberiye;seker;tatli toz biber;;
portakal;vanilya;cavdar;karpuz;kajun;badem sutu;mango;balik;siyah cay;sumak;kabak;kimyon;roka;lahana;ayran
patlican;mayali alkoller;serbet;nane;kakule;pirinc;yesil mercimek;kori;;;;;;;
yulaf;elma;kahve;nane;kekik;hazir meyve suyu;sucuk;visne;taze meyve suyu;corek otu;arpa;aci pul biber;bogurtlen;kimyon;
cilek;tavuk eti;kajun;sakatatlar;margarin;mayasiz alkoller;bitki cayi;sucuk;tereyagi;sogan;vanilya;nohut;marul;elma;
tarcin;armut;aci pul biber;sucuk;;;;;;;;;;;
yogurt;bitki cayi;ayran;vanilya;margarin;kuru fasulye;marul;;;;;;;;
kori;pirasa;yeni bahar;tatli toz biber;ejder meyvesi;hindi eti;kola-gazoz vb.;portakal;hazir meyve suyu;balik;cilek;yogurt;nane;kiyma;kirmizi mercimek
kiyma;;;;;;;;;;;;;;
yeni bahar;mango;sogan;arpa;;;;;;;;;;;
lahana;yogurt;soguk cay;serbet;kivi;bitki cayi;nohut;bogurtlen;sarimsak;salatalik;vanilya;taze meyve suyu;;;
pirasa;;;;;;;;;;;;;;
kimyon;kori;tatli toz biber;;;;;;;;;;;;
sucuk;kimyon;bugday;zerdecal;sumak;kabak;bezelye;yesil mercimek;balik;yeni bahar;maydanoz;roka;serbet;kori;pirasa
kori;kuru fasulye;mayali alkoller;elma;avokado;aci toz biber;karpuz;tarcin;yulaf sutu;corek otu;armut;yogurt;bulgur;biber;salatalik
domates;balik;siyah cay;hazir meyve suyu;tarcin;mandalina;visne;biber;;;;;;;
kivi;yumurta;nane;tavuk eti;bogurtlen;biberiye;;;;;;;;;
aci pul biber;kahve;taze meyve suyu;cilek;sosis;vanilya;kusbasi et;pirinc;sucuk;kiraz;serbet;;;;
arpa;sumak;mayasiz alkoller;tuz;kekik;seker;bogurtlen;elma;;;;;;;
bogurtlen;tavuk eti;pirinc;yumurta;mayali alkoller;margarin;corek otu;;;;;;;;
yulaf;kabak;yulaf sutu;visne;roka;sakatatlar;nane;soguk cay;;;;;;;
kuru fasulye;bitki cayi;;;;;;;;;;;;;
kirmizi mercimek;kiraz;kusbasi et;biberiye;cavdar;mayali alkoller;pirasa;;;;;;;;
mandalina;kajun;salam;margarin;roka;sucuk;hindi eti;mango;kahve;cavdar;siyah cay;kola-gazoz vb.;;;
hayvansal sut;mayasiz alkoller;tavuk eti;seker;lahana;sogan;siyah cay;yulaf sutu;;;;;;;
soguk cay;seker;bogurtlen;hindi eti;domates;cilek;nohut;kekik;aci pul biber;mango;tereyagi;avokado;misir;kiyma;
soguk cay;mayasiz alkoller;nar;ekmek;aci toz biber;visne;patlican;ayran;bezelye;hindi eti;kusbasi et;hazir meyve suyu;biberiye;;
lahana;tarcin;zerdecal;ejder meyvesi;maydanoz;ekmek;kajun;nohut;mayasiz alkoller;avokado;kivi;karpuz;cavdar;;
biber;misir;arpa;biberiye;mango;yulaf sutu;bulgur;bezelye;sogan;salam;;;;;
kajun;;;;;;;;;;;;;;
kimyon;seker;tarcin;;;;;;;;;;;;
biberiye;misir;boza;tereyagi;;;;;;;;;;;
sakatatlar;taze meyve suyu;roka;yumurta;bitki cayi;kusbasi et;bugday;ekmek;kori;tatli toz biber;sumak;;;;
salatalik;kahve;hazir meyve suyu;biber;domates;sakatatlar;kekik;nar;sogan;yulaf sutu;yumurta;mayasiz alkoller;peynir;taze meyve suyu;pirasa
aci toz biber;;;;;;;;;;;;;;
ekmek;margarin;tereyagi;sogan;badem sutu;muz;yesil mercimek;kivi;portakal;kori;;;;;
tereyagi;biber;yulaf;kori;sarimsak;tuz;pirinc;tatli toz biber;;;;;;;
sosis;lahana;;;;;;;;;;;;;
roka;kivi;kakule;biberiye;kahve;;;;;;;;;;
nane;kekik;soguk cay;mandalina;serbet;ekmek;kori;zerdecal;tereyagi;arpa;kivi;badem sutu;seker;tavuk eti;
biber;nane;sumak;sogan;visne;siyah cay;bakla;armut;bulgur;kabak;;;;;
seker;kola-gazoz vb.;mayali alkoller;marul;kajun;salatalik;balik;ayran;cavdar;aci toz biber;nane;margarin;;;
kirmizi mercimek;sosis;salam;ispanak;kajun;pirasa;kusbasi et;zerdecal;visne;salatalik;;;;;
muz;sakatatlar;bitki cayi;roka;visne;tatli toz biber;kajun;boza;ispanak;avokado;bakla;elma;ejder meyvesi;kusbasi et;yulaf sutu
bulgur;elma;kori;hindi eti;visne;;;;;;;;;;
mandalina;mango;muz;;;;;;;;;;;;
tereyagi;pirasa;badem sutu;salam;kajun;mayasiz alkoller;yesil mercimek;vanilya;balik;;;;;;
tuz;bugday;armut;kimyon;zerdecal;cilek;mango;kakule;bogurtlen;kekik;sakatatlar;;;;
pirasa;tatli toz biber;kekik;elma;kahve;lahana;roka;domates;;;;;;;
