sucuk;pirasa;ispanak;serbet;aci pul biber;yumurta;muz;sarimsak;nar;hazir meyve suyu;kahve;pirinc;bitki cayi;;
yeni bahar;sosis;kekik;sarimsak;marul;hindi eti;maydanoz;kabak;kajun;bulgur;tavuk eti;elma;;;
pirinc;kajun;mayali alkoller;tatli toz biber;corek otu;tarcin;aci pul biber;maydanoz;hindi eti;nohut;kabak;muz;mayasiz alkoller;ananas;
serbet;ananas;patlican;visne;kiraz;yulaf;domates;;;;;;;;
taze meyve suyu;mayasiz alkoller;salam;kori;sogan;nohut;corek otu;;;;;;;;
bulgur;muz;mandalina;salatalik;aci pul biber;peynir;bakla;yesil mercimek;siyah cay;hazir meyve suyu;tereyagi;kiyma;kola-gazoz vb.;;
elma;salatalik;;;;;;;;;;;;;
badem sutu;ejder meyvesi;avokado;hazir meyve suyu;ananas;armut;seker;salatalik;pirinc;kola-gazoz vb.;mango;salam;;;
badem sutu;aci pul biber;sarimsak;muz;zerdecal;aci toz biber;yogurt;kivi;yumurta;avokado;arpa;;;;
corek otu;taze meyve suyu;;;;;;;;;;;;;
aci toz biber;kakule;lahana;vanilya;arpa;nohut;patlican;seker;visne;tavuk eti;;;;;
kusbasi et;vanilya;muz;boza;ekmek;bitki cayi;kivi;kori;avokado;;;;;;
mayali alkoller;misir;sakatatlar;maydanoz;salatalik;bulgur;yesil mercimek;hazir meyve suyu;badem sutu;tatli toz biber;pirasa;karpuz;vanilya;kimyon;
corek otu;avokado;bezelye;;;;;;;;;;;;
yulaf sutu;kivi;kabak;biberiye;kimyon;bakla;yulaf;ananas;maydanoz;bugday;mango;;;;
portakal;yulaf sutu;visne;salam;sogan;ekmek;kuru fasulye;kusbasi et;seker;kiraz;ejder meyvesi;sumak;peynir;mandalina;
bitki cayi;roka;aci pul biber;pirasa;ispanak;taze meyve suyu;mayali alkoller;badem sutu;kabak;boza;patlican;cavdar;yogurt;;
kirmizi mercimek;vanilya;nane;ejder meyvesi;sosis;tavuk eti;ananas;;;;;;;;
mango;siyah cay;armut;roka;elma;sogan;sumak;sucuk;pirinc;kiyma;ayran;serbet;arpa;maydanoz;
avokado;ejder meyvesi;mayali alkoller;kiyma;ekmek;ananas;sogan;domates;yogurt;nar;visne;;;;
muz;sakatatlar;sumak;yumurta;mayali alkoller;soguk cay;salatalik;ekmek;nohut;;;;;;
taze meyve suyu;salam;aci pul biber;nar;;;;;;;;;;;
kiraz;yesil mercimek;kirmizi mercimek;bulgur;kola-gazoz vb.;kakule;;;;;;;;;
lahana;sosis;mango;domates;kakule;yulaf sutu;yulaf;bitki cayi;margarin;;;;;;
bogurtlen;nar;mandalina;tereyagi;bugday;pirasa;siyah cay;ayran;patlican;mayasiz alkoller;misir;;;;
zerdecal;domates;;;;;;;;;;;;;
nar;kivi;nane;corek otu;;;;;;;;;;;
ekmek;lahana;bitki cayi;;;;;;;;;;;;
maydanoz;kabak;aci toz biber;yulaf;armut;roka;tarcin;salatalik;kekik;badem sutu;yumurta;pirinc;;;
kimyon;nohut;kirmizi mercimek;ispanak;soguk cay;taze meyve suyu;kivi;balik;margarin;sogan;nane;karpuz;marul;visne;
patlican;hazir meyve suyu;maydanoz;armut;kusbasi et;marul;cilek;bogurtlen;cavdar;sucuk;avokado;mandalina;;;
karpuz;corek otu;nar;yulaf;salatalik;biberiye;;;;;;;;;
salam;zerdecal;nane;yeni bahar;bugday;hindi eti;lahana;ekmek;kirmizi mercimek;cilek;yulaf;;;;
karpuz;hazir meyve suyu;bakla;tavuk eti;peynir;ispanak;ejder meyvesi;misir;ananas;taze meyve suyu;hindi eti;bitki cayi;vanilya;seker;armut
arpa;yulaf;armut;hazir meyve suyu;yogurt;cavdar;patlican;yesil mercimek;peynir;bugday;siyah cay;seker;ayran;bezelye;
peynir;biber;;;;;;;;;;;;;
hindi eti;kiyma;vanilya;bitki cayi;mayali alkoller;patlican;sosis;visne;yulaf;;;;;;
boza;biberiye;hindi eti;;;;;;;;;;;;
hayvansal sut;karpuz;maydanoz;kimyon;marul;;;;;;;;;;
aci pul biber;kakule;cavdar;zerdecal;tereyagi;roka;serbet;kirmizi mercimek;salatalik;;;;;;
yesil mercimek;salam;biberiye;visne;taze meyve suyu;karpuz;ejder meyvesi;yeni bahar;mayasiz alkoller;pirinc;yogurt;kivi;nane;tavuk eti;siyah cay
tatli toz biber;kola-gazoz vb.;pirinc;hindi eti;bitki cayi;;;;;;;;;;
yulaf sutu;salatalik;domates;kuru fasulye;visne;bezelye;yesil mercimek;maydanoz;patlican;;;;;;
siyah cay;ejder meyvesi;;;;;;;;;;;;;
maydanoz;kuru fasulye;mandalina;patlican;visne;cilek;;;;;;;;;
aci pul biber;tarcin;sogan;elma;kori;sakatatlar;nar;;;;;;;;
yulaf;ekmek;ejder meyvesi;vanilya;cilek;yumurta;mayali alkoller;biberiye;nohut;margarin;siyah cay;;;;
kakule;soguk cay;cavdar;tavuk eti;salatalik;kajun;badem sutu;domates;pirinc;;;;;;
biberiye;margarin;misir;yulaf sutu;peynir;tatli toz biber;aci pul biber;boza;;;;;;;
kivi;hazir meyve suyu;cilek;ispanak;portakal;domates;serbet;elma;;;;;;;
bugday;domates;portakal;;;;;;;;;;;;
sakatatlar;pirinc;kajun;;;;;;;;;;;;
tavuk eti;kajun;nane;vanilya;soguk cay;boza;bitki cayi;muz;aci pul biber;kakule;kirmizi mercimek;;;;
ananas;yesil mercimek;bugday;mayali alkoller;vanilya;biberiye;salam;;;;;;;;
kahve;patlican;karpuz;kiraz;elma;margarin;yumurta;ejder meyvesi;;;;;;;
bogurtlen;kimyon;corek otu;badem sutu;armut;;;;;;;;;;
salatalik;yulaf;kiyma;biberiye;kori;armut;patlican;tarcin;bezelye;soguk cay;sakatatlar;hindi eti;;;
yumurta;aci pul biber;balik;sarimsak;nane;bitki cayi;yesil mercimek;pirinc;tereyagi;maydanoz;nar;kuru fasulye;yeni bahar;karpuz;kola-gazoz vb.
mandalina;hayvansal sut;sogan;siyah cay;tarcin;ispanak;kiyma;mayali alkoller;tereyagi;domates;lahana;tuz;;;
kiyma;ananas;marul;;;;;;;;;;;;
karpuz;sarimsak;sogan;nane;kola-gazoz vb.;domates;kiyma;boza;maydanoz;tereyagi;seker;;;;
elma;avokado;mandalina;boza;muz;armut;;;;;;;;;
mayasiz alkoller;aci toz biber;yogurt;kori;soguk cay;kiraz;kusbasi et;lahana;balik;seker;roka;yumurta;;;
mayali alkoller;portakal;balik;;;;;;;;;;;;
tatli toz biber;kusbasi et;karpuz;seker;;;;;;;;;;;
mandalina;bitki cayi;serbet;bogurtlen;elma;peynir;pirinc;vanilya;siyah cay;biberiye;bulgur;;;;
maydanoz;salatalik;zerdecal;biber;portakal;kajun;cilek;aci toz biber;hayvansal sut;seker;roka;bugday;kakule;mayali alkoller;
avokado;hayvansal sut;soguk cay;kajun;kakule;;;;;;;;;;
vanilya;;;;;;;;;;;;;;
sogan;nohut;kimyon;;;;;;;;;;;;
margarin;mayasiz alkoller;cavdar;portakal;hindi eti;kola-gazoz vb.;yogurt;arpa;boza;;;;;;
kiyma;mango;hindi eti;ejder meyvesi;sogan;tarcin;sucuk;;;;;;;;
armut;;;;;;;;;;;;;;
salatalik;ispanak;sarimsak;misir;tarcin;kuru fasulye;mandalina;kiraz;yulaf sutu;ananas;tereyagi;kirmizi mercimek;balik;mayali alkoller;mango
corek otu;kiraz;tatli toz biber;bulgur;kajun;serbet;cavdar;;;;;;;;
kusbasi et;kirmizi mercimek;biberiye;karpuz;visne;pirinc;kajun;corek otu;hazir meyve suyu;elma;mandalina;taze meyve suyu;hindi eti;;
pirasa;elma;hayvansal sut;yesil mercimek;arpa;hindi eti;tatli toz biber;bitki cayi;kajun;aci toz biber;bugday;boza;ejder meyvesi;peynir;
kusbasi et;maydanoz;bugday;aci pul biber;margarin;arpa;visne;;;;;;;;
visne;kuru fasulye;kimyon;bakla;tatli toz biber;karpuz;sosis;aci pul biber;kiraz;patlican;kahve;ejder meyvesi;;;
bogurtlen;zerdecal;biberiye;kirmizi mercimek;vanilya;misir;mandalina;hindi eti;ejder meyvesi;;;;;;
salam;serbet;bogurtlen;pirasa;kimyon;nane;kiraz;;;;;;;;
ekmek;;;;;;;;;;;;;;
ispanak;armut;;;;;;;;;;;;;
roka;bogurtlen;mango;serbet;vanilya;kakule;marul;sosis;nar;bulgur;yulaf;tavuk eti;peynir;;
salam;bugday;yulaf;serbet;sogan;muz;kabak;bezelye;kekik;bitki cayi;;;;;
avokado;peynir;yumurta;yesil mercimek;sarimsak;mayali alkoller;karpuz;domates;hazir meyve suyu;kirmizi mercimek;kiraz;kusbasi et;taze meyve suyu;pirinc;kola-gazoz vb.
kiyma;kimyon;kekik;portakal;bugday;visne;serbet;armut;;;;;;;
pirinc;mango;yogurt;misir;siyah cay;;;;;;;;;;
mandalina;tatli toz biber;lahana;kiyma;yulaf;ananas;nane;zerdecal;soguk cay;sakatatlar;;;;;
kiyma;;;;;;;;;;;;;;
bezelye;serbet;hazir meyve suyu;ekmek;;;;;;;;;;;
bogurtlen;cilek;yogurt;salatalik;seker;sumak;bezelye;portakal;misir;kori;arpa;kakule;aci pul biber;;
domates;balik;ispanak;marul;bugday;aci toz biber;salatalik;kivi;bitki cayi;cilek;mayali alkoller;;;;
sosis;serbet;balik;corek otu;sumak;portakal;roka;;;;;;;;
marul;;;;;;;;;;;;;;
taze meyve suyu;lahana;armut;nar;siyah cay;kiraz;avokado;portakal;hayvansal sut;karpuz;peynir;;;;
corek otu;karpuz;armut;yulaf sutu;misir;portakal;biber;;;;;;;;
kola-gazoz vb.;;;;;;;;;;;;;;
boza;ispanak;serbet;;;;;;;;;;;;
kabak;aci toz biber;maydanoz;ejder meyvesi;sucuk;kekik;serbet;kola-gazoz vb.;ispanak;;;;;;
cavdar;;;;;;;;;;;;;;
kivi;tatli toz biber;marul;aci toz biber;roka;;;;;;;;;;
hindi eti;kakule;yogurt;kimyon;kivi;hazir meyve suyu;bezelye;badem sutu;misir;;;;;;
yulaf sutu;portakal;ispanak;ayran;roka;;;;;;;;;;
siyah cay;salam;sucuk;bugday;arpa;kiraz;nane;mayali alkoller;;;;;;;
soguk cay;bogurtlen;hindi eti;kusbasi et;seker;boza;kabak;yeni bahar;nohut;lahana;maydanoz;aci toz biber;ejder meyvesi;kakule;tatli toz biber
pirasa;hazir meyve suyu;kimyon;ananas;nohut;yulaf;tuz;sumak;yeni bahar;sosis;;;;;
bakla;yulaf;domates;siyah cay;biberiye;ispanak;portakal;balik;kirmizi mercimek;kajun;tuz;yeni bahar;;;
tuz;;;;;;;;;;;;;;
ejder meyvesi;corek otu;seker;portakal;cavdar;bakla;elma;sumak;kiraz;hazir meyve suyu;yesil mercimek;serbet;bugday;;
kekik;mayali alkoller;nane;sarimsak;kahve;yeni bahar;avokado;mayasiz alkoller;domates;;;;;;
kiyma;zerdecal;seker;domates;kekik;ayran;patlican;sakatatlar;pirasa;serbet;siyah cay;elma;vanilya;sarimsak;ekmek
siyah cay;misir;peynir;yulaf;yulaf sutu;bogurtlen;;;;;;;;;
salatalik;yeni bahar;nane;balik;hayvansal sut;yesil mercimek;kirmizi mercimek;tarcin;misir;yogurt;maydanoz;peynir;muz;;
maydanoz;yogurt;kusbasi et;aci toz biber;kiraz;tatli toz biber;tavuk eti;biber;cavdar;hindi eti;avokado;tereyagi;;;
kori;marul;tarcin;peynir;;;;;;;;;;;
bakla;misir;sarimsak;karpuz;hazir meyve suyu;zerdecal;roka;kola-gazoz vb.;soguk cay;arpa;boza;bezelye;;;
seker;bakla;margarin;yumurta;salam;karpuz;sarimsak;mandalina;tuz;bezelye;kivi;portakal;arpa;bulgur;ananas
domates;kimyon;vanilya;kahve;aci pul biber;visne;bugday;ispanak;;;;;;;
arpa;taze meyve suyu;yumurta;;;;;;;;;;;;
kola-gazoz vb.;bugday;peynir;biberiye;karpuz;cavdar;patlican;yulaf;kuru fasulye;ayran;ekmek;avokado;;;
mango;mayali alkoller;sogan;sakatatlar;karpuz;muz;;;;;;;;;
kiyma;nane;boza;bugday;mayasiz alkoller;kabak;kuru fasulye;seker;tavuk eti;kusbasi et;marul;mayali alkoller;yesil mercimek;ispanak;
tuz;aci pul biber;portakal;kiyma;yumurta;hazir meyve suyu;;;;;;;;;
mango;visne;;;;;;;;;;;;;
lahana;sosis;kabak;nohut;boza;sogan;yulaf sutu;serbet;kivi;;;;;;
kusbasi et;sucuk;hayvansal sut;misir;marul;kori;kiraz;ananas;mayasiz alkoller;yumurta;karpuz;ejder meyvesi;;;
nohut;kahve;nar;marul;ispanak;visne;zerdecal;;;;;;;;
seker;sogan;bitki cayi;biber;margarin;aci pul biber;patlican;lahana;ispanak;zerdecal;;;;;
mayasiz alkoller;misir;yumurta;hayvansal sut;kola-gazoz vb.;serbet;hazir meyve suyu;margarin;;;;;;;
biberiye;maydanoz;sakatatlar;portakal;kusbasi et;bugday;muz;;;;;;;;
ekmek;kakule;;;;;;;;;;;;;
ekmek;ayran;kuru fasulye;portakal;roka;arpa;elma;tuz;soguk cay;ispanak;marul;kivi;serbet;siyah cay;
patlican;salam;kiyma;;;;;;;;;;;;
margarin;kola-gazoz vb.;salam;bugday;biber;yulaf;;;;;;;;;
kori;avokado;tavuk eti;mayali alkoller;patlican;ananas;sakatatlar;mandalina;maydanoz;kiraz;tatli toz biber;mango;;;
tuz;nar;visne;balik;mandalina;zerdecal;;;;;;;;;
yesil mercimek;bogurtlen;badem sutu;serbet;bezelye;tavuk eti;hindi eti;karpuz;kimyon;pirasa;bulgur;;;;
badem sutu;ekmek;kusbasi et;karpuz;bogurtlen;;;;;;;;;;
bugday;yeni bahar;yulaf;serbet;armut;kiyma;yesil mercimek;;;;;;;;
avokado;boza;armut;;;;;;;;;;;;
roka;balik;mandalina;;;;;;;;;;;;
mango;sumak;tavuk eti;corek otu;roka;yesil mercimek;;;;;;;;;
nar;serbet;tavuk eti;bakla;;;;;;;;;;;
pirasa;muz;sogan;biberiye;bugday;tatli toz biber;badem sutu;;;;;;;;
cavdar;hayvansal sut;tavuk eti;aci toz biber;corek otu;taze meyve suyu;kajun;ayran;;;;;;;
ananas;kahve;ejder meyvesi;kivi;sakatatlar;;;;;;;;;;
hazir meyve suyu;muz;yumurta;bogurtlen;cilek;salam;nohut;kori;hindi eti;hayvansal sut;ispanak;sumak;mango;;
siyah cay;bugday;ayran;mandalina;misir;yumurta;taze meyve suyu;salam;mango;pirasa;;;;;
kivi;muz;margarin;marul;mango;kekik;siyah cay;bezelye;yeni bahar;tavuk eti;ejder meyvesi;vanilya;elma;kori;
tatli toz biber;bogurtlen;;;;;;;;;;;;;
hazir meyve suyu;bulgur;kivi;patlican;peynir;kimyon;boza;kiraz;nane;kekik;elma;hayvansal sut;hindi eti;maydanoz;
pirinc;biber;badem sutu;yulaf;maydanoz;tuz;bakla;nane;hazir meyve suyu;serbet;kola-gazoz vb.;roka;salam;;
bezelye;bugday;aci pul biber;pirasa;portakal;sosis;margarin;kivi;nane;soguk cay;kori;yeni bahar;seker;;
taze meyve suyu;salatalik;biber;ejder meyvesi;ispanak;tatli toz biber;nane;vanilya;corek otu;kakule;avokado;roka;;;
ananas;;;;;;;;;;;;;;
sosis;hindi eti;ayran;yulaf sutu;;;;;;;;;;;
bulgur;mayali alkoller;ejder meyvesi;visne;salatalik;marul;hayvansal sut;;;;;;;;
tereyagi;tatli toz biber;corek otu;kori;kabak;hindi eti;biber;yeni bahar;karpuz;sucuk;yesil mercimek;tavuk eti;seker;visne;
patlican;kola-gazoz vb.;salatalik;zerdecal;pirasa;yulaf;bezelye;tatli toz biber;hindi eti;;;;;;
kola-gazoz vb.;hazir meyve suyu;nar;kekik;taze meyve suyu;elma;pirinc;portakal;mayali alkoller;;;;;;
yesil mercimek;ekmek;badem sutu;domates;;;;;;;;;;;
aci toz biber;salatalik;;;;;;;;;;;;;
yulaf sutu;visne;yeni bahar;vanilya;ekmek;kimyon;bogurtlen;;;;;;;;
misir;soguk cay;kuru fasulye;siyah cay;sumak;maydanoz;ekmek;elma;aci pul biber;boza;domates;kakule;peynir;karpuz;
sucuk;marul;tatli toz biber;armut;elma;portakal;bogurtlen;;;;;;;;
yulaf sutu;arpa;aci toz biber;hazir meyve suyu;;;;;;;;;;;
nane;kirmizi mercimek;kabak;kusbasi et;armut;tavuk eti;misir;soguk cay;vanilya;sogan;;;;;
yogurt;seker;bugday;ispanak;boza;;;;;;;;;;
kiyma;aci pul biber;pirasa;aci toz biber;mayali alkoller;ayran;pirinc;ekmek;soguk cay;ananas;tatli toz biber;seker;kabak;bitki cayi;ispanak
zerdecal;aci toz biber;cavdar;tuz;kekik;arpa;sucuk;ejder meyvesi;hazir meyve suyu;avokado;sarimsak;mango;yulaf sutu;kahve;
aci toz biber;serbet;yulaf sutu;bogurtlen;nane;bezelye;salatalik;tatli toz biber;yulaf;tarcin;;;;;
ispanak;serbet;;;;;;;;;;;;;
sucuk;ayran;kakule;tatli toz biber;siyah cay;portakal;kusbasi et;kivi;biberiye;cavdar;lahana;sogan;kajun;;
sakatatlar;pirinc;visne;elma;cavdar;;;;;;;;;;
peynir;visne;;;;;;;;;;;;;
tatli toz biber;ayran;ejder meyvesi;;;;;;;;;;;;
kola-gazoz vb.;ekmek;;;;;;;;;;;;;
soguk cay;armut;marul;zerdecal;;;;;;;;;;;
sogan;sumak;maydanoz;peynir;aci pul biber;aci toz biber;avokado;yumurta;tatli toz biber;kusbasi et;karpuz;arpa;;;
salam;margarin;kiraz;visne;sogan;aci pul biber;pirinc;kajun;siyah cay;ekmek;badem sutu;;;;
tarcin;hayvansal sut;bulgur;hazir meyve suyu;salam;hindi eti;kola-gazoz vb.;arpa;kimyon;;;;;;
seker;patlican;;;;;;;;;;;;;
kori;kimyon;bogurtlen;kusbasi et;kiyma;elma;aci pul biber;cavdar;;;;;;;
vanilya;boza;bakla;marul;ejder meyvesi;kiyma;serbet;bulgur;;;;;;;
karpuz;maydanoz;hindi eti;biberiye;nar;kabak;portakal;mayali alkoller;;;;;;;
arpa;bezelye;marul;patlican;hindi eti;tatli toz biber;sakatatlar;;;;;;;;
soguk cay;kirmizi mercimek;armut;arpa;mango;elma;;;;;;;;;
sogan;yulaf;;;;;;;;;;;;;
tavuk eti;biberiye;ispanak;portakal;;;;;;;;;;;
kahve;tarcin;misir;margarin;yeni bahar;tatli toz biber;lahana;;;;;;;;
tereyagi;elma;cilek;bulgur;;;;;;;;;;;
yulaf;muz;kiraz;cavdar;badem sutu;nar;hayvansal sut;kola-gazoz vb.;;;;;;;
badem sutu;kabak;kola-gazoz vb.;margarin;;;;;;;;;;;
siyah cay;bezelye;aci pul biber;elma;mayali alkoller;kiraz;tarcin;tereyagi;kirmizi mercimek;yesil mercimek;;;;;
seker;mayali alkoller;sogan;mango;tatli toz biber;bogurtlen;pirasa;taze meyve suyu;;;;;;;
nane;sarimsak;cilek;yesil mercimek;sosis;balik;armut;kiyma;kakule;kabak;ekmek;;;;
salatalik;domates;elma;yumurta;boza;arpa;aci toz biber;roka;kiyma;corek otu;;;;;
kori;avokado;kivi;balik;biber;tereyagi;karpuz;yeni bahar;kajun;sosis;bitki cayi;margarin;;;
portakal;maydanoz;yeni bahar;ejder meyvesi;soguk cay;domates;mayali alkoller;hindi eti;tarcin;kimyon;misir;ekmek;tavuk eti;marul;margarin
kori;ejder meyvesi;boza;karpuz;maydanoz;;;;;;;;;;
marul;arpa;aci pul biber;mango;yesil mercimek;peynir;elma;armut;pirinc;kajun;yumurta;ejder meyvesi;;;
kola-gazoz vb.;ayran;yumurta;aci pul biber;kabak;nar;kuru fasulye;kori;;;;;;;
salatalik;;;;;;;;;;;;;;
mango;salam;margarin;;;;;;;;;;;;
visne;kivi;;;;;;;;;;;;;
visne;balik;serbet;bogurtlen;badem sutu;;;;;;;;;;
ejder meyvesi;balik;kusbasi et;yulaf;lahana;kakule;domates;kahve;yumurta;bogurtlen;;;;;
bogurtlen;kajun;bakla;ispanak;peynir;ekmek;roka;;;;;;;;
peynir;cilek;kori;marul;bezelye;tuz;boza;patlican;;;;;;;
corek otu;bugday;sucuk;cavdar;ayran;taze meyve suyu;kiyma;soguk cay;yogurt;;;;;;
bulgur;;;;;;;;;;;;;;
zerdecal;yulaf sutu;kekik;yesil mercimek;mandalina;yogurt;kola-gazoz vb.;;;;;;;;
cilek;vanilya;portakal;bulgur;salam;muz;bezelye;tereyagi;ayran;kusbasi et;sarimsak;;;;
mayasiz alkoller;tereyagi;sakatatlar;karpuz;avokado;cilek;roka;maydanoz;biber;;;;;;
sumak;tatli toz biber;bulgur;kuru fasulye;soguk cay;sucuk;bezelye;;;;;;;;
yeni bahar;sucuk;sakatatlar;peynir;nar;kirmizi mercimek;biberiye;portakal;sarimsak;patlican;boza;tuz;badem sutu;vanilya;yogurt
biber;visne;kakule;kori;badem sutu;kivi;yumurta;sosis;ayran;domates;ananas;mango;sumak;misir;nar
tarcin;kusbasi et;mango;hayvansal sut;kimyon;bogurtlen;arpa;kabak;balik;sogan;marul;domates;hindi eti;hazir meyve suyu;elma
tereyagi;patlican;kuru fasulye;pirasa;yulaf sutu;corek otu;cilek;bogurtlen;margarin;salam;;;;;
tarcin;kimyon;nar;ejder meyvesi;aci toz biber;portakal;kola-gazoz vb.;yeni bahar;salam;sarimsak;biber;cavdar;yesil mercimek;;
aci toz biber;sarimsak;yeni bahar;maydanoz;nohut;cavdar;siyah cay;;;;;;;;
sucuk;sumak;kajun;seker;aci toz biber;nane;bezelye;biberiye;kakule;kekik;cilek;salatalik;;;
corek otu;kabak;zerdecal;tarcin;sarimsak;taze meyve suyu;ekmek;arpa;sumak;kajun;kola-gazoz vb.;armut;margarin;;
ejder meyvesi;nane;cavdar;roka;arpa;bitki cayi;pirasa;kirmizi mercimek;balik;bugday;hazir meyve suyu;mayasiz alkoller;yeni bahar;;
marul;bezelye;nane;salatalik;;;;;;;;;;;
yesil mercimek;sogan;;;;;;;;;;;;;
kusbasi et;tavuk eti;tatli toz biber;cilek;kiyma;bitki cayi;lahana;nar;yulaf;kakule;hayvansal sut;;;;
mandalina;;;;;;;;;;;;;;
soguk cay;bakla;salatalik;kola-gazoz vb.;kuru fasulye;yeni bahar;kirmizi mercimek;tereyagi;;;;;;;
kuru fasulye;tatli toz biber;elma;kajun;kusbasi et;vanilya;;;;;;;;;
kakule;patlican;kuru fasulye;margarin;elma;mango;sosis;;;;;;;;
pirasa;;;;;;;;;;;;;;
bugday;yeni bahar;seker;ayran;tarcin;kirmizi mercimek;kiraz;;;;;;;;
cavdar;badem sutu;ejder meyvesi;lahana;karpuz;aci toz biber;portakal;balik;nar;hayvansal sut;visne;kimyon;;;
mandalina;yulaf;kakule;zerdecal;kuru fasulye;sosis;elma;kirmizi mercimek;hindi eti;;;;;;
muz;;;;;;;;;;;;;;
kirmizi mercimek;cilek;bezelye;sucuk;domates;bitki cayi;bugday;tavuk eti;nohut;ejder meyvesi;kahve;lahana;tatli toz biber;;
badem sutu;kola-gazoz vb.;kirmizi mercimek;pirinc;tatli toz biber;kori;ananas;armut;yulaf;kekik;maydanoz;sakatatlar;mayasiz alkoller;boza;patlican
yeni bahar;muz;;;;;;;;;;;;;
kirmizi mercimek;yogurt;yumurta;bugday;kivi;roka;tuz;tatli toz biber;;;;;;;
cilek;ayran;badem sutu;kiraz;biber;domates;yesil mercimek;;;;;;;;
karpuz;kekik;ispanak;salam;cilek;kabak;;;;;;;;;
visne;yumurta;ejder meyvesi;ispanak;hazir meyve suyu;yeni bahar;;;;;;;;;
mayali alkoller;muz;taze meyve suyu;;;;;;;;;;;;
kabak;kuru fasulye;;;;;;;;;;;;;
sakatatlar;kivi;sumak;bugday;yulaf;mayasiz alkoller;bitki cayi;seker;ispanak;badem sutu;hayvansal sut;;;;
cavdar;sarimsak;;;;;;;;;;;;;
siyah cay;muz;sogan;zerdecal;yulaf sutu;portakal;hayvansal sut;tatli toz biber;sucuk;bitki cayi;maydanoz;kuru fasulye;elma;;
yulaf;pirasa;kimyon;kori;ispanak;taze meyve suyu;avokado;armut;arpa;ejder meyvesi;sosis;aci toz biber;tatli toz biber;hindi eti;
