bezelye;tavuk eti;maydanoz;mango;taze meyve suyu;bitki cayi;yeni bahar;tarcin;salam;hayvansal sut;vanilya;mayali alkoller;badem sutu;tereyagi;
salam;sosis;ekmek;margarin;kahve;tarcin;roka;corek otu;tatli toz biber;kivi;kajun;nar;mayasiz alkoller;yeni bahar;yumurta
bugday;maydanoz;aci toz biber;cavdar;tavuk eti;cilek;armut;tuz;kimyon;corek otu;kekik;hindi eti;mayali alkoller;;
yulaf sutu;pirinc;;;;;;;;;;;;;
bogurtlen;yumurta;cilek;nane;yesil mercimek;bitki cayi;domates;nar;;;;;;;
aci pul biber;mayasiz alkoller;biber;;;;;;;;;;;;
soguk cay;yogurt;yulaf sutu;kivi;tereyagi;;;;;;;;;;
corek otu;tuz;bakla;balik;bezelye;tarcin;soguk cay;maydanoz;biberiye;kola-gazoz vb.;roka;kiyma;;;
salatalik;domates;yumurta;tatli toz biber;armut;biber;;;;;;;;;
bakla;hindi eti;margarin;bulgur;elma;sosis;domates;corek otu;marul;ekmek;;;;;
peynir;ekmek;sumak;pirasa;lahana;portakal;kori;margarin;roka;maydanoz;kusbasi et;salatalik;;;
ejder meyvesi;bugday;tuz;tarcin;elma;hindi eti;aci pul biber;serbet;bogurtlen;kakule;sucuk;hazir meyve suyu;kabak;kirmizi mercimek;
sarimsak;arpa;sakatatlar;biberiye;yumurta;salatalik;nar;;;;;;;;
sarimsak;soguk cay;taze meyve suyu;kekik;mango;;;;;;;;;;
biberiye;biber;kuru fasulye;tuz;tatli toz biber;ispanak;bulgur;lahana;zerdecal;balik;kiraz;bakla;ananas;;
mango;;;;;;;;;;;;;;
maydanoz;kusbasi et;bulgur;corek otu;sogan;kajun;bitki cayi;cavdar;yulaf sutu;;;;;;
kirmizi mercimek;kabak;domates;karpuz;salatalik;muz;badem sutu;maydanoz;sosis;bezelye;ejder meyvesi;avokado;tarcin;yulaf;balik
kirmizi mercimek;balik;pirinc;;;;;;;;;;;;
kola-gazoz vb.;tuz;nane;hayvansal sut;misir;sosis;tavuk eti;kakule;yeni bahar;;;;;;
zerdecal;domates;;;;;;;;;;;;;
karpuz;lahana;hayvansal sut;sucuk;;;;;;;;;;;
serbet;ananas;patlican;cavdar;bulgur;hindi eti;;;;;;;;;
ananas;peynir;nar;bitki cayi;kusbasi et;tatli toz biber;zerdecal;kimyon;taze meyve suyu;;;;;;
ananas;serbet;ispanak;bakla;kusbasi et;kahve;boza;mango;tavuk eti;tarcin;visne;;;;
bitki cayi;soguk cay;ejder meyvesi;tereyagi;ekmek;taze meyve suyu;tarcin;kabak;pirinc;;;;;;
ispanak;yumurta;peynir;domates;;;;;;;;;;;
nar;biberiye;hindi eti;kekik;ananas;kuru fasulye;kahve;boza;kakule;sarimsak;sucuk;arpa;;;
hazir meyve suyu;yulaf sutu;siyah cay;;;;;;;;;;;;
seker;pirinc;salatalik;cilek;elma;tarcin;mango;kirmizi mercimek;ayran;aci pul biber;tatli toz biber;yeni bahar;;;
taze meyve suyu;portakal;ananas;ispanak;zerdecal;tavuk eti;visne;arpa;kusbasi et;yeni bahar;ejder meyvesi;corek otu;;;
aci toz biber;zerdecal;visne;ejder meyvesi;nohut;sakatatlar;kahve;nar;sosis;;;;;;
yulaf sutu;kiraz;ispanak;badem sutu;arpa;tavuk eti;kola-gazoz vb.;aci toz biber;ekmek;kiyma;yesil mercimek;maydanoz;bezelye;tuz;
soguk cay;hayvansal sut;bitki cayi;;;;;;;;;;;;
sarimsak;kori;hayvansal sut;nohut;misir;patlican;salatalik;bulgur;mayasiz alkoller;vanilya;sakatatlar;;;;
tereyagi;kivi;kabak;badem sutu;siyah cay;kahve;nohut;;;;;;;;
vanilya;sucuk;cavdar;ananas;sakatatlar;yulaf sutu;corek otu;kabak;salam;kuru fasulye;kakule;biber;biberiye;;
zerdecal;taze meyve suyu;;;;;;;;;;;;;
kahve;hazir meyve suyu;seker;sakatatlar;domates;vanilya;sarimsak;taze meyve suyu;nane;tarcin;;;;;
roka;margarin;domates;sumak;yeni bahar;tereyagi;kakule;tarcin;kimyon;kori;;;;;
yeni bahar;kola-gazoz vb.;sogan;sucuk;aci pul biber;;;;;;;;;;
pirasa;boza;kahve;sogan;kuru fasulye;vanilya;nane;yeni bahar;maydanoz;;;;;;
yumurta;sarimsak;;;;;;;;;;;;;
portakal;lahana;badem sutu;misir;hazir meyve suyu;nane;hayvansal sut;peynir;bezelye;kekik;aci toz biber;balik;;;
marul;lahana;portakal;kiraz;bakla;pirinc;;;;;;;;;
nar;pirasa;yumurta;hayvansal sut;corek otu;tavuk eti;bulgur;kabak;yulaf;bezelye;tuz;yogurt;mayasiz alkoller;sucuk;tatli toz biber
peynir;boza;lahana;kakule;bakla;hazir meyve suyu;kekik;yulaf sutu;;;;;;;
yesil mercimek;kajun;kimyon;hayvansal sut;aci pul biber;siyah cay;;;;;;;;;
ejder meyvesi;seker;hazir meyve suyu;boza;cilek;visne;;;;;;;;;
kekik;bugday;bakla;soguk cay;kori;sucuk;kiyma;;;;;;;;
balik;kahve;;;;;;;;;;;;;
siyah cay;kusbasi et;peynir;cilek;salatalik;badem sutu;patlican;nar;tavuk eti;bugday;kuru fasulye;seker;ananas;;
kabak;kahve;yulaf;tavuk eti;ayran;hayvansal sut;;;;;;;;;
salam;corek otu;ejder meyvesi;nane;aci pul biber;salatalik;seker;sarimsak;bezelye;ayran;sakatatlar;;;;
aci pul biber;ayran;tatli toz biber;ispanak;hindi eti;kusbasi et;arpa;kori;peynir;salam;;;;;
tereyagi;tatli toz biber;zerdecal;tuz;kivi;kirmizi mercimek;sogan;nar;vanilya;mayali alkoller;hindi eti;nane;hayvansal sut;;
salam;hazir meyve suyu;mayali alkoller;kori;seker;bakla;ekmek;elma;corek otu;kusbasi et;armut;karpuz;;;
kori;yeni bahar;portakal;kajun;hindi eti;lahana;cavdar;pirinc;kivi;vanilya;ispanak;;;;
kajun;arpa;serbet;sosis;tereyagi;sakatatlar;hazir meyve suyu;mango;;;;;;;
salam;sakatatlar;tereyagi;mayali alkoller;kiyma;;;;;;;;;;
tereyagi;sosis;ekmek;cilek;kiraz;kahve;tuz;kabak;badem sutu;vanilya;bakla;;;;
kiraz;kiyma;elma;yesil mercimek;pirasa;boza;soguk cay;bakla;serbet;taze meyve suyu;ekmek;cavdar;;;
salam;portakal;nar;kimyon;pirinc;bezelye;seker;hazir meyve suyu;tatli toz biber;;;;;;
corek otu;hazir meyve suyu;bugday;kahve;bulgur;kekik;ispanak;;;;;;;;
bugday;elma;sakatatlar;marul;tuz;soguk cay;roka;sogan;zerdecal;;;;;;
mango;kusbasi et;lahana;nane;bezelye;visne;sogan;tatli toz biber;kiraz;;;;;;
yeni bahar;biber;tuz;tereyagi;serbet;ayran;nane;pirinc;ekmek;mango;yumurta;vanilya;kekik;bakla;yulaf sutu
kusbasi et;kola-gazoz vb.;margarin;sarimsak;tatli toz biber;zerdecal;kiyma;ayran;kivi;siyah cay;tavuk eti;aci pul biber;maydanoz;karpuz;sakatatlar
yesil mercimek;bogurtlen;nohut;peynir;pirasa;kimyon;armut;biber;tuz;bezelye;bitki cayi;yulaf sutu;biberiye;kiraz;tavuk eti
kabak;biber;ananas;margarin;kusbasi et;yeni bahar;serbet;aci pul biber;avokado;hazir meyve suyu;;;;;
kola-gazoz vb.;kiraz;aci toz biber;marul;sumak;balik;corek otu;ispanak;;;;;;;
arpa;mayasiz alkoller;kahve;kajun;roka;yulaf;siyah cay;bogurtlen;sarimsak;kimyon;biber;;;;
serbet;kiraz;nohut;;;;;;;;;;;;
peynir;bitki cayi;ekmek;;;;;;;;;;;;
margarin;soguk cay;kuru fasulye;maydanoz;bugday;;;;;;;;;;
visne;ejder meyvesi;aci pul biber;yumurta;mandalina;kimyon;sumak;patlican;elma;armut;sosis;aci toz biber;hazir meyve suyu;hayvansal sut;
ekmek;yeni bahar;aci pul biber;kabak;karpuz;tereyagi;;;;;;;;;
kola-gazoz vb.;avokado;kahve;yesil mercimek;;;;;;;;;;;
domates;bitki cayi;;;;;;;;;;;;;
pirasa;karpuz;tuz;armut;patlican;kabak;ayran;yulaf;yeni bahar;kuru fasulye;mayasiz alkoller;marul;;;
tuz;elma;nohut;zerdecal;ispanak;tavuk eti;roka;yesil mercimek;biber;nar;;;;;
soguk cay;bezelye;margarin;serbet;;;;;;;;;;;
arpa;margarin;visne;kekik;biberiye;kabak;yesil mercimek;pirinc;mandalina;kivi;taze meyve suyu;sakatatlar;aci toz biber;ananas;
yogurt;kahve;sakatatlar;misir;balik;yumurta;karpuz;kiyma;yeni bahar;;;;;;
margarin;nar;portakal;yulaf;bezelye;tavuk eti;vanilya;boza;taze meyve suyu;mandalina;siyah cay;kimyon;arpa;hazir meyve suyu;
cavdar;nane;nar;kimyon;;;;;;;;;;;
pirasa;boza;avokado;marul;corek otu;patlican;maydanoz;ekmek;muz;vanilya;;;;;
kusbasi et;bakla;hazir meyve suyu;arpa;vanilya;nar;balik;;;;;;;;
yesil mercimek;kiyma;soguk cay;misir;vanilya;kahve;patlican;corek otu;;;;;;;
corek otu;siyah cay;tereyagi;serbet;sumak;pirasa;mandalina;elma;bakla;ayran;tarcin;zerdecal;balik;armut;
nar;marul;zerdecal;kekik;yeni bahar;kakule;ispanak;aci pul biber;;;;;;;
sogan;pirinc;hayvansal sut;kuru fasulye;kabak;sosis;corek otu;ayran;marul;tatli toz biber;roka;;;;
balik;seker;salam;ayran;arpa;serbet;;;;;;;;;
kajun;karpuz;portakal;hayvansal sut;biber;elma;serbet;muz;corek otu;bogurtlen;cilek;avokado;balik;;
serbet;nohut;kori;salam;avokado;ayran;;;;;;;;;
armut;kajun;pirasa;kabak;kekik;sumak;domates;;;;;;;;
margarin;bitki cayi;ejder meyvesi;badem sutu;sarimsak;;;;;;;;;;
bitki cayi;karpuz;sarimsak;sucuk;balik;tuz;elma;yulaf;;;;;;;
visne;mango;misir;roka;sarimsak;kirmizi mercimek;biberiye;kivi;peynir;kekik;salatalik;patlican;boza;;
nar;vanilya;nane;kivi;nohut;mango;tavuk eti;taze meyve suyu;;;;;;;
yesil mercimek;kuru fasulye;nar;patlican;mango;roka;bugday;yogurt;sogan;sarimsak;peynir;elma;kabak;serbet;visne
sakatatlar;aci pul biber;ekmek;margarin;elma;kuru fasulye;kakule;biberiye;tavuk eti;ananas;kori;;;;
tavuk eti;maydanoz;tatli toz biber;bakla;karpuz;portakal;yeni bahar;zerdecal;ananas;marul;tuz;domates;;;
mayasiz alkoller;yesil mercimek;salam;yogurt;roka;hayvansal sut;avokado;bakla;;;;;;;
cavdar;nar;lahana;bezelye;yulaf sutu;tarcin;mayasiz alkoller;muz;kori;misir;kajun;tatli toz biber;pirasa;aci pul biber;biber
tavuk eti;roka;bogurtlen;mango;hindi eti;aci toz biber;;;;;;;;;
arpa;yeni bahar;biberiye;ayran;kakule;mango;;;;;;;;;
yeni bahar;kiraz;lahana;kekik;hayvansal sut;;;;;;;;;;
hindi eti;kahve;cavdar;hazir meyve suyu;bezelye;bogurtlen;kusbasi et;tavuk eti;;;;;;;
armut;;;;;;;;;;;;;;
peynir;kirmizi mercimek;badem sutu;lahana;hayvansal sut;nohut;;;;;;;;;
zerdecal;nar;hindi eti;cavdar;bitki cayi;roka;soguk cay;yulaf sutu;yeni bahar;tatli toz biber;karpuz;;;;
bitki cayi;;;;;;;;;;;;;;
aci toz biber;mayasiz alkoller;domates;karpuz;armut;visne;;;;;;;;;
sogan;salatalik;misir;ayran;bogurtlen;ispanak;boza;kori;bulgur;yulaf;;;;;
boza;kimyon;aci pul biber;tarcin;tereyagi;kori;karpuz;serbet;mayasiz alkoller;bakla;yesil mercimek;yulaf;bogurtlen;nar;
badem sutu;nane;taze meyve suyu;;;;;;;;;;;;
kola-gazoz vb.;karpuz;aci toz biber;kiraz;zerdecal;yesil mercimek;kuru fasulye;nohut;kajun;sakatatlar;bulgur;roka;;;
kirmizi mercimek;avokado;kiraz;kahve;corek otu;ejder meyvesi;hayvansal sut;lahana;nane;mango;tavuk eti;serbet;tereyagi;margarin;bakla
tatli toz biber;marul;armut;kori;mayali alkoller;portakal;avokado;karpuz;misir;aci toz biber;sucuk;domates;pirinc;kusbasi et;
sumak;karpuz;hazir meyve suyu;sucuk;visne;boza;soguk cay;hindi eti;kiraz;tatli toz biber;kajun;;;;
domates;cilek;sarimsak;bakla;sakatatlar;yulaf sutu;lahana;kajun;bitki cayi;muz;maydanoz;bulgur;;;
hazir meyve suyu;tatli toz biber;domates;ananas;cilek;marul;nar;sumak;;;;;;;
badem sutu;patlican;nar;bitki cayi;balik;sogan;nane;aci pul biber;;;;;;;
misir;ispanak;hayvansal sut;salatalik;pirasa;tereyagi;kola-gazoz vb.;ananas;mandalina;taze meyve suyu;vanilya;hazir meyve suyu;lahana;nane;kiraz
ejder meyvesi;yeni bahar;elma;hindi eti;;;;;;;;;;;
yogurt;balik;kiyma;ejder meyvesi;nar;boza;kahve;hazir meyve suyu;pirasa;kekik;cavdar;;;;
sakatatlar;biber;ananas;kajun;bezelye;peynir;lahana;bogurtlen;elma;zerdecal;sosis;cilek;marul;;
soguk cay;pirasa;portakal;siyah cay;cilek;badem sutu;roka;ayran;aci toz biber;boza;sucuk;tereyagi;serbet;tavuk eti;patlican
bezelye;marul;muz;sosis;serbet;misir;biberiye;visne;bogurtlen;tatli toz biber;arpa;yulaf;pirasa;balik;
biber;portakal;kirmizi mercimek;ekmek;tuz;sakatatlar;kajun;tereyagi;siyah cay;hindi eti;;;;;
margarin;lahana;cavdar;kakule;roka;arpa;;;;;;;;;
corek otu;;;;;;;;;;;;;;
nane;zerdecal;biberiye;kekik;elma;yogurt;ayran;misir;;;;;;;
elma;boza;nohut;kivi;nar;kori;yulaf sutu;kola-gazoz vb.;soguk cay;marul;sakatatlar;;;;
sosis;mayali alkoller;biber;sogan;bezelye;soguk cay;;;;;;;;;
armut;patlican;tavuk eti;kajun;yeni bahar;domates;mango;yogurt;badem sutu;tarcin;hayvansal sut;sakatatlar;cilek;maydanoz;elma
boza;vanilya;ejder meyvesi;soguk cay;marul;sakatatlar;ispanak;badem sutu;kivi;bitki cayi;;;;;
soguk cay;bogurtlen;yumurta;kekik;kori;kiyma;;;;;;;;;
armut;tarcin;aci toz biber;peynir;corek otu;bakla;;;;;;;;;
yogurt;yumurta;;;;;;;;;;;;;
kabak;bezelye;tereyagi;pirasa;hindi eti;tuz;kivi;biberiye;;;;;;;
vanilya;hindi eti;avokado;bakla;salam;cavdar;karpuz;yulaf sutu;biberiye;peynir;salatalik;soguk cay;tuz;domates;kola-gazoz vb.
kusbasi et;tuz;patlican;arpa;nane;hindi eti;nohut;kiyma;tatli toz biber;taze meyve suyu;kivi;;;;
kimyon;sogan;yulaf sutu;kabak;serbet;misir;muz;cavdar;kajun;portakal;mango;vanilya;biber;badem sutu;tuz
sogan;corek otu;mayasiz alkoller;tuz;bezelye;boza;salatalik;ayran;mayali alkoller;kivi;tarcin;patlican;ejder meyvesi;kirmizi mercimek;visne
yumurta;tatli toz biber;kajun;soguk cay;hayvansal sut;hazir meyve suyu;kabak;biberiye;karpuz;kimyon;;;;;
yulaf;boza;margarin;nar;visne;balik;seker;sumak;sosis;yesil mercimek;bezelye;kimyon;;;
kimyon;mayali alkoller;ayran;taze meyve suyu;arpa;;;;;;;;;;
portakal;bezelye;ekmek;kola-gazoz vb.;peynir;yumurta;mango;pirasa;;;;;;;
vanilya;bulgur;arpa;bakla;aci pul biber;nar;kekik;tavuk eti;biber;kori;kirmizi mercimek;bogurtlen;;;
seker;ekmek;biber;sarimsak;;;;;;;;;;;
bezelye;kori;yumurta;kivi;soguk cay;hayvansal sut;kiraz;;;;;;;;
margarin;balik;tereyagi;yulaf sutu;cilek;bakla;aci pul biber;taze meyve suyu;;;;;;;
nar;maydanoz;arpa;mayasiz alkoller;salatalik;soguk cay;kirmizi mercimek;portakal;badem sutu;nane;yesil mercimek;visne;cilek;;
bakla;kiyma;zerdecal;armut;kakule;ananas;visne;ekmek;;;;;;;
kivi;visne;sumak;kori;biberiye;margarin;bitki cayi;ispanak;tavuk eti;ejder meyvesi;;;;;
muz;;;;;;;;;;;;;;
cilek;domates;ayran;sumak;ananas;taze meyve suyu;muz;boza;;;;;;;
ayran;;;;;;;;;;;;;;
hindi eti;salatalik;nohut;mayasiz alkoller;peynir;yesil mercimek;kimyon;pirasa;boza;portakal;sumak;soguk cay;kiyma;yeni bahar;salam
lahana;seker;boza;tuz;kirmizi mercimek;sarimsak;kiyma;pirinc;;;;;;;
ekmek;sucuk;maydanoz;misir;seker;kori;kola-gazoz vb.;;;;;;;;
kola-gazoz vb.;mango;balik;bakla;ejder meyvesi;kajun;tavuk eti;sakatatlar;aci toz biber;ispanak;;;;;
portakal;kajun;yumurta;kuru fasulye;sumak;kimyon;zerdecal;kakule;peynir;bezelye;nohut;aci toz biber;mandalina;;
bezelye;bulgur;maydanoz;ananas;mandalina;sarimsak;boza;aci pul biber;bogurtlen;;;;;;
kakule;kola-gazoz vb.;yesil mercimek;nar;kahve;kuru fasulye;mayasiz alkoller;boza;;;;;;;
hayvansal sut;bitki cayi;armut;cilek;;;;;;;;;;;
visne;kahve;armut;balik;arpa;ananas;domates;serbet;kivi;tuz;sakatatlar;avokado;yogurt;aci pul biber;hindi eti
tatli toz biber;bogurtlen;biberiye;ayran;peynir;sucuk;mandalina;ekmek;yogurt;nane;;;;;
domates;armut;tatli toz biber;ayran;bugday;mayasiz alkoller;kabak;portakal;tuz;badem sutu;bakla;boza;;;
kajun;misir;balik;salam;maydanoz;sucuk;tuz;pirinc;;;;;;;
tatli toz biber;domates;avokado;siyah cay;armut;seker;sumak;hindi eti;bakla;boza;;;;;
salatalik;yogurt;sucuk;elma;yulaf sutu;kajun;ejder meyvesi;;;;;;;;
zerdecal;muz;nohut;peynir;aci pul biber;bitki cayi;ispanak;kimyon;tavuk eti;margarin;mango;ananas;kola-gazoz vb.;yeni bahar;
aci pul biber;kuru fasulye;arpa;peynir;lahana;marul;;;;;;;;;
portakal;kakule;ispanak;kirmizi mercimek;;;;;;;;;;;
margarin;kabak;yesil mercimek;sogan;biber;ispanak;armut;kola-gazoz vb.;;;;;;;
arpa;elma;salam;kakule;balik;mandalina;aci toz biber;kori;boza;;;;;;
domates;aci toz biber;nohut;hayvansal sut;peynir;kirmizi mercimek;kuru fasulye;sogan;serbet;bugday;roka;biber;kabak;nar;
arpa;bugday;yogurt;kola-gazoz vb.;;;;;;;;;;;
serbet;sakatatlar;ananas;sucuk;tuz;lahana;yulaf;kori;bogurtlen;patlican;yesil mercimek;aci toz biber;boza;salam;yumurta
kivi;lahana;;;;;;;;;;;;;
nar;;;;;;;;;;;;;;
biberiye;;;;;;;;;;;;;;
mayali alkoller;tatli toz biber;salatalik;patlican;pirasa;aci pul biber;nane;kajun;marul;kabak;cavdar;yeni bahar;serbet;pirinc;siyah cay
hazir meyve suyu;visne;kabak;yogurt;nohut;roka;;;;;;;;;
avokado;kajun;yumurta;yeni bahar;marul;bitki cayi;visne;vanilya;;;;;;;
hindi eti;sakatatlar;kuru fasulye;visne;marul;nane;corek otu;sarimsak;elma;kiyma;misir;aci pul biber;;;
serbet;zerdecal;hayvansal sut;kajun;arpa;kiyma;corek otu;bugday;misir;avokado;kirmizi mercimek;ananas;portakal;mandalina;soguk cay
ekmek;maydanoz;elma;bugday;yulaf;mango;ispanak;mandalina;bitki cayi;aci toz biber;cilek;;;;
domates;aci toz biber;kabak;;;;;;;;;;;;
maydanoz;hazir meyve suyu;biber;peynir;tereyagi;nane;yulaf sutu;aci toz biber;elma;kakule;kori;mayasiz alkoller;yesil mercimek;;
elma;nane;roka;kivi;yogurt;biberiye;kekik;aci toz biber;lahana;nar;kimyon;kahve;karpuz;yulaf sutu;corek otu
nane;pirinc;kivi;seker;ispanak;tavuk eti;patlican;cavdar;lahana;sakatatlar;ananas;;;;
sumak;hindi eti;;;;;;;;;;;;;
boza;bogurtlen;hazir meyve suyu;sucuk;bitki cayi;arpa;tatli toz biber;siyah cay;ispanak;yeni bahar;yulaf sutu;;;;
peynir;kahve;karpuz;aci pul biber;;;;;;;;;;;
bulgur;portakal;bezelye;patlican;kivi;kahve;kimyon;tereyagi;pirinc;;;;;;
ananas;zerdecal;tavuk eti;nohut;kahve;yogurt;ekmek;sarimsak;kuru fasulye;yeni bahar;yulaf;kimyon;sogan;;
soguk cay;avokado;kuru fasulye;yulaf sutu;kori;;;;;;;;;;
sucuk;ekmek;armut;cilek;salam;seker;corek otu;lahana;marul;kori;hazir meyve suyu;cavdar;tereyagi;;
boza;kiyma;roka;misir;marul;nar;salatalik;lahana;siyah cay;salam;hazir meyve suyu;elma;mango;yumurta;
marul;sakatatlar;bugday;arpa;boza;kori;domates;mayali alkoller;bezelye;;;;;;
hindi eti;tatli toz biber;mayali alkoller;nane;;;;;;;;;;;
tarcin;mandalina;nar;visne;;;;;;;;;;;
visne;tereyagi;sumak;yulaf sutu;margarin;kirmizi mercimek;bugday;yesil mercimek;;;;;;;
yumurta;seker;lahana;salam;kiraz;sucuk;sogan;mayasiz alkoller;ekmek;kimyon;sarimsak;marul;;;
salatalik;seker;yogurt;;;;;;;;;;;;
tatli toz biber;nar;;;;;;;;;;;;;
kahve;sumak;;;;;;;;;;;;;
armut;tarcin;peynir;avokado;kirmizi mercimek;seker;pirinc;arpa;aci toz biber;corek otu;;;;;
elma;kabak;kekik;kajun;kola-gazoz vb.;bakla;arpa;bulgur;sarimsak;;;;;;
maydanoz;margarin;yeni bahar;mayasiz alkoller;pirinc;tatli toz biber;ayran;kori;;;;;;;
sogan;avokado;serbet;ejder meyvesi;hazir meyve suyu;cavdar;lahana;tereyagi;balik;vanilya;muz;bugday;marul;nane;bakla
boza;ispanak;kiyma;;;;;;;;;;;;
kivi;bulgur;tuz;tavuk eti;serbet;sarimsak;tatli toz biber;siyah cay;cilek;bugday;kusbasi et;muz;;;
portakal;kimyon;sucuk;sakatatlar;yogurt;ayran;boza;mandalina;soguk cay;sarimsak;nohut;biberiye;tereyagi;;
elma;kusbasi et;sumak;tavuk eti;yogurt;aci pul biber;ayran;boza;hazir meyve suyu;armut;ispanak;tatli toz biber;salatalik;kahve;salam
yulaf sutu;maydanoz;kakule;peynir;avokado;lahana;margarin;bezelye;kusbasi et;pirinc;tavuk eti;;;;
serbet;elma;peynir;salatalik;badem sutu;mayasiz alkoller;armut;sogan;balik;pirasa;yumurta;yogurt;;;
marul;nohut;ekmek;soguk cay;kiyma;sarimsak;avokado;salam;bogurtlen;karpuz;aci toz biber;yumurta;;;
hayvansal sut;kusbasi et;zerdecal;sarimsak;kirmizi mercimek;tavuk eti;visne;kimyon;;;;;;;
margarin;;;;;;;;;;;;;;
bezelye;cilek;tereyagi;sosis;sucuk;soguk cay;elma;mayali alkoller;seker;;;;;;
mayali alkoller;yulaf sutu;;;;;;;;;;;;;
kuru fasulye;zerdecal;misir;ekmek;ayran;kirmizi mercimek;muz;;;;;;;;
hazir meyve suyu;nane;avokado;vanilya;kimyon;nohut;portakal;bogurtlen;biberiye;sucuk;;;;;
maydanoz;kirmizi mercimek;kiyma;;;;;;;;;;;;
sarimsak;hindi eti;arpa;patlican;yeni bahar;muz;bogurtlen;ekmek;peynir;mayali alkoller;margarin;portakal;yogurt;;
kusbasi et;yogurt;tuz;;;;;;;;;;;;
ekmek;kabak;kori;avokado;muz;;;;;;;;;;
aci toz biber;tatli toz biber;sarimsak;sumak;yulaf;boza;nar;;;;;;;;
cavdar;kabak;armut;;;;;;;;;;;;
biberiye;yogurt;yumurta;ayran;misir;seker;cilek;;;;;;;;
kahve;sogan;mayasiz alkoller;bakla;nohut;nar;salam;aci pul biber;ayran;;;;;;
mayali alkoller;marul;seker;muz;ekmek;ispanak;bulgur;sarimsak;arpa;avokado;misir;hazir meyve suyu;nane;;
kuru fasulye;yulaf sutu;sogan;boza;sarimsak;misir;hindi eti;maydanoz;kola-gazoz vb.;nar;ananas;yumurta;mandalina;;
marul;yulaf;badem sutu;soguk cay;aci pul biber;karpuz;salatalik;domates;biberiye;elma;;;;;
kabak;cavdar;hayvansal sut;yeni bahar;misir;nar;bulgur;zerdecal;lahana;avokado;margarin;balik;mayasiz alkoller;peynir;
ayran;sucuk;tavuk eti;yumurta;lahana;bogurtlen;bakla;kusbasi et;balik;bitki cayi;sogan;yogurt;kirmizi mercimek;roka;seker
nohut;yulaf sutu;bulgur;yulaf;yogurt;corek otu;balik;siyah cay;karpuz;tavuk eti;biberiye;patlican;boza;kabak;sucuk
cilek;bogurtlen;yogurt;vanilya;hazir meyve suyu;bulgur;ejder meyvesi;taze meyve suyu;kabak;kekik;zerdecal;corek otu;;;
ekmek;bogurtlen;ejder meyvesi;;;;;;;;;;;;
biberiye;yesil mercimek;domates;mango;kahve;kori;bezelye;;;;;;;;
serbet;;;;;;;;;;;;;;
salatalik;kiyma;sarimsak;cilek;soguk cay;nane;hayvansal sut;taze meyve suyu;ejder meyvesi;armut;kakule;kirmizi mercimek;tereyagi;bakla;lahana
bitki cayi;kabak;balik;kimyon;sogan;vanilya;yulaf sutu;portakal;;;;;;;
salam;margarin;taze meyve suyu;mayasiz alkoller;cavdar;bakla;ananas;yumurta;zerdecal;patlican;yesil mercimek;biberiye;;;
sakatatlar;yulaf sutu;vanilya;ejder meyvesi;kabak;armut;seker;salatalik;hazir meyve suyu;kola-gazoz vb.;kakule;tereyagi;boza;pirasa;
