salatalik;sosis;bogurtlen;yogurt;tarcin;ispanak;biberiye;tereyagi;roka;zerdecal;hayvansal sut;sogan;;;
patlican;sucuk;sogan;karpuz;kiyma;kivi;kimyon;biberiye;sosis;soguk cay;bezelye;mango;nar;roka;tavuk eti
taze meyve suyu;kiraz;aci pul biber;kirmizi mercimek;;;;;;;;;;;
ekmek;margarin;elma;taze meyve suyu;domates;;;;;;;;;;
pirinc;;;;;;;;;;;;;;
cilek;corek otu;siyah cay;tarcin;bogurtlen;karpuz;bugday;avokado;yulaf;muz;kiraz;mango;patlican;ananas;
portakal;tavuk eti;yulaf sutu;bakla;muz;mayasiz alkoller;kivi;elma;kiraz;;;;;;
nane;sarimsak;sumak;;;;;;;;;;;;
serbet;tavuk eti;hindi eti;patlican;balik;boza;cilek;vanilya;kahve;hazir meyve suyu;bitki cayi;maydanoz;hayvansal sut;nar;
visne;ekmek;boza;kirmizi mercimek;zerdecal;salatalik;kekik;;;;;;;;
biber;lahana;yesil mercimek;badem sutu;karpuz;patlican;hindi eti;sumak;balik;kirmizi mercimek;;;;;
bugday;bogurtlen;yulaf sutu;kirmizi mercimek;lahana;elma;misir;kakule;pirinc;;;;;;
hindi eti;misir;visne;ispanak;armut;;;;;;;;;;
sosis;vanilya;sumak;seker;kivi;serbet;hayvansal sut;corek otu;nar;;;;;;
sakatatlar;lahana;karpuz;tereyagi;arpa;aci pul biber;aci toz biber;sucuk;kirmizi mercimek;visne;seker;kivi;balik;;
zerdecal;ekmek;peynir;taze meyve suyu;nane;balik;aci pul biber;bezelye;misir;avokado;;;;;
visne;aci pul biber;hindi eti;serbet;aci toz biber;domates;nar;hazir meyve suyu;sakatatlar;tavuk eti;yulaf sutu;;;;
bitki cayi;tavuk eti;hayvansal sut;yulaf;;;;;;;;;;;
sogan;hazir meyve suyu;nar;seker;yesil mercimek;pirasa;bogurtlen;aci toz biber;nohut;pirinc;;;;;
kabak;margarin;kola-gazoz vb.;mayali alkoller;hayvansal sut;armut;marul;yumurta;bakla;;;;;;
roka;sarimsak;yeni bahar;salatalik;;;;;;;;;;;
tavuk eti;bezelye;salam;kirmizi mercimek;biber;nar;bakla;mayali alkoller;marul;ejder meyvesi;sumak;bogurtlen;ekmek;kakule;bugday
cilek;kirmizi mercimek;sakatatlar;elma;biber;kakule;margarin;ekmek;;;;;;;
aci toz biber;lahana;misir;salam;armut;zerdecal;soguk cay;mayasiz alkoller;;;;;;;
bulgur;sarimsak;kivi;yulaf sutu;pirasa;kimyon;domates;ispanak;siyah cay;;;;;;
zerdecal;domates;;;;;;;;;;;;;
kabak;ekmek;portakal;roka;mayasiz alkoller;ejder meyvesi;siyah cay;zerdecal;mayali alkoller;pirasa;yeni bahar;pirinc;lahana;kivi;
muz;mayasiz alkoller;ayran;cilek;;;;;;;;;;;
bogurtlen;bugday;nar;;;;;;;;;;;;
balik;kori;;;;;;;;;;;;;
ispanak;;;;;;;;;;;;;;
ejder meyvesi;kirmizi mercimek;;;;;;;;;;;;;
balik;pirinc;seker;mandalina;;;;;;;;;;;
yogurt;bogurtlen;kirmizi mercimek;kahve;yeni bahar;;;;;;;;;;
yeni bahar;;;;;;;;;;;;;;
kiyma;margarin;armut;bezelye;yeni bahar;sumak;biberiye;elma;yumurta;aci pul biber;;;;;
sarimsak;cilek;domates;biberiye;tarcin;mayali alkoller;kabak;bogurtlen;yogurt;kusbasi et;;;;;
salatalik;yogurt;kakule;ejder meyvesi;hindi eti;portakal;salam;;;;;;;;
mayali alkoller;muz;ispanak;yumurta;hazir meyve suyu;hindi eti;salam;bakla;roka;ananas;tuz;sosis;yesil mercimek;mandalina;
pirinc;kivi;kakule;boza;ananas;nar;nohut;ispanak;bogurtlen;;;;;;
kakule;portakal;kekik;ejder meyvesi;kusbasi et;bakla;mango;serbet;ayran;;;;;;
badem sutu;hindi eti;;;;;;;;;;;;;
mandalina;kori;kiyma;pirinc;nane;lahana;hindi eti;muz;;;;;;;
ispanak;tatli toz biber;yulaf;mango;siyah cay;tereyagi;kirmizi mercimek;boza;vanilya;biberiye;yesil mercimek;;;;
balik;yulaf;nohut;ispanak;roka;karpuz;kakule;muz;;;;;;;
mayali alkoller;taze meyve suyu;corek otu;kiraz;peynir;kakule;ekmek;tatli toz biber;misir;pirasa;ananas;muz;kola-gazoz vb.;armut;
kola-gazoz vb.;ananas;nane;sucuk;bulgur;;;;;;;;;;
mayali alkoller;kola-gazoz vb.;kimyon;hazir meyve suyu;nohut;badem sutu;marul;yeni bahar;sakatatlar;ananas;kabak;;;;
hayvansal sut;serbet;;;;;;;;;;;;;
kahve;domates;tereyagi;kiyma;kimyon;mayali alkoller;sogan;;;;;;;;
pirinc;kekik;tatli toz biber;aci toz biber;sogan;;;;;;;;;;
bulgur;kori;biberiye;mango;peynir;corek otu;patlican;cilek;mayasiz alkoller;domates;yumurta;;;;
sumak;;;;;;;;;;;;;;
visne;bezelye;tereyagi;tatli toz biber;balik;cilek;mandalina;maydanoz;bulgur;nohut;peynir;;;;
sucuk;badem sutu;tatli toz biber;bitki cayi;sakatatlar;kivi;;;;;;;;;
tuz;;;;;;;;;;;;;;
peynir;tatli toz biber;visne;roka;ejder meyvesi;hindi eti;salatalik;;;;;;;;
elma;serbet;mayali alkoller;aci pul biber;corek otu;mango;muz;misir;sarimsak;pirasa;kimyon;tuz;;;
yeni bahar;;;;;;;;;;;;;;
yesil mercimek;boza;;;;;;;;;;;;;
patlican;;;;;;;;;;;;;;
mandalina;kori;sucuk;seker;kusbasi et;mango;hazir meyve suyu;bugday;kivi;patlican;ispanak;ananas;margarin;aci toz biber;
kahve;marul;peynir;kimyon;tuz;portakal;seker;hazir meyve suyu;mayali alkoller;siyah cay;ayran;kusbasi et;tarcin;yesil mercimek;
lahana;ayran;yogurt;kiyma;;;;;;;;;;;
tereyagi;armut;vanilya;arpa;tarcin;tatli toz biber;hazir meyve suyu;serbet;;;;;;;
peynir;hindi eti;yulaf sutu;roka;biberiye;soguk cay;salatalik;seker;siyah cay;kuru fasulye;cilek;;;;
avokado;bulgur;armut;kimyon;elma;tarcin;;;;;;;;;
biberiye;kirmizi mercimek;ejder meyvesi;serbet;maydanoz;bulgur;sosis;taze meyve suyu;mayali alkoller;;;;;;
kiraz;elma;taze meyve suyu;soguk cay;siyah cay;cavdar;;;;;;;;;
elma;arpa;kori;ispanak;yumurta;badem sutu;yeni bahar;;;;;;;;
kola-gazoz vb.;maydanoz;roka;;;;;;;;;;;;
biberiye;ayran;corek otu;kivi;salam;;;;;;;;;;
ayran;yulaf;ananas;mayali alkoller;kimyon;mango;tereyagi;visne;nar;;;;;;
sosis;arpa;tavuk eti;bezelye;kahve;bugday;boza;biber;kusbasi et;ekmek;mayali alkoller;kivi;nohut;aci toz biber;sarimsak
ekmek;avokado;biber;nane;kakule;;;;;;;;;;
sarimsak;hindi eti;cilek;bakla;arpa;kirmizi mercimek;salatalik;kimyon;;;;;;;
arpa;kabak;hayvansal sut;kimyon;biber;kakule;aci toz biber;aci pul biber;yumurta;sakatatlar;hazir meyve suyu;sucuk;yesil mercimek;pirinc;
nar;;;;;;;;;;;;;;
hindi eti;seker;ejder meyvesi;nar;karpuz;margarin;zerdecal;tereyagi;domates;siyah cay;peynir;mango;;;
zerdecal;kuru fasulye;bogurtlen;pirinc;;;;;;;;;;;
sumak;tavuk eti;mango;bugday;kahve;misir;yumurta;ekmek;kakule;sakatatlar;tatli toz biber;;;;
portakal;kajun;aci pul biber;zerdecal;kakule;kivi;biberiye;kiraz;;;;;;;
lahana;siyah cay;;;;;;;;;;;;;
sogan;visne;salatalik;elma;sucuk;ejder meyvesi;;;;;;;;;
kiyma;;;;;;;;;;;;;;
aci pul biber;yeni bahar;marul;tavuk eti;hindi eti;hayvansal sut;bogurtlen;patlican;;;;;;;
seker;nane;tuz;pirasa;karpuz;patlican;;;;;;;;;
ejder meyvesi;kimyon;hayvansal sut;bezelye;boza;kirmizi mercimek;zerdecal;mayali alkoller;;;;;;;
seker;tatli toz biber;roka;kiyma;kivi;mayali alkoller;kimyon;salatalik;sucuk;cilek;cavdar;kori;nohut;;
kivi;;;;;;;;;;;;;;
yesil mercimek;tavuk eti;hayvansal sut;yumurta;tatli toz biber;bakla;sakatatlar;aci pul biber;maydanoz;kuru fasulye;ejder meyvesi;;;;
salatalik;bulgur;boza;yogurt;;;;;;;;;;;
pirinc;ispanak;aci toz biber;vanilya;bitki cayi;cavdar;yulaf sutu;;;;;;;;
vanilya;siyah cay;badem sutu;kiraz;bitki cayi;ayran;nane;lahana;visne;kiyma;tavuk eti;pirasa;avokado;kahve;marul
vanilya;siyah cay;sucuk;ayran;mango;cilek;biberiye;visne;tuz;karpuz;bulgur;mayali alkoller;roka;;
sosis;bitki cayi;soguk cay;roka;bugday;tuz;mayali alkoller;mango;;;;;;;
muz;bezelye;soguk cay;seker;sogan;bakla;mayasiz alkoller;kimyon;roka;;;;;;
nar;taze meyve suyu;nane;;;;;;;;;;;;
kuru fasulye;cavdar;kori;yogurt;bakla;portakal;yulaf sutu;kivi;karpuz;;;;;;
pirinc;mango;balik;aci pul biber;kahve;marul;kabak;;;;;;;;
tereyagi;mango;;;;;;;;;;;;;
soguk cay;;;;;;;;;;;;;;
kajun;peynir;ekmek;kimyon;kiyma;yeni bahar;ispanak;badem sutu;vanilya;maydanoz;;;;;
lahana;biber;ejder meyvesi;domates;arpa;;;;;;;;;;
arpa;badem sutu;pirasa;seker;ejder meyvesi;;;;;;;;;;
visne;tarcin;biber;pirasa;yogurt;sosis;nohut;roka;kusbasi et;ekmek;seker;kuru fasulye;kola-gazoz vb.;yeni bahar;
cavdar;hazir meyve suyu;kahve;elma;yulaf sutu;;;;;;;;;;
tereyagi;badem sutu;kirmizi mercimek;mango;kuru fasulye;salam;cilek;ananas;kivi;biberiye;;;;;
nohut;bezelye;hayvansal sut;bitki cayi;lahana;;;;;;;;;;
marul;siyah cay;seker;sucuk;tuz;badem sutu;yumurta;bezelye;;;;;;;
misir;bitki cayi;sarimsak;roka;aci toz biber;margarin;serbet;kiraz;;;;;;;
hazir meyve suyu;tereyagi;tatli toz biber;badem sutu;;;;;;;;;;;
kivi;arpa;kajun;yulaf sutu;kimyon;nohut;corek otu;tatli toz biber;visne;kabak;kori;;;;
domates;soguk cay;portakal;yulaf sutu;zerdecal;;;;;;;;;;
kimyon;yumurta;;;;;;;;;;;;;
yeni bahar;salam;cilek;kabak;nohut;pirasa;mango;;;;;;;;
siyah cay;pirinc;;;;;;;;;;;;;
arpa;balik;taze meyve suyu;bezelye;mayasiz alkoller;biber;nane;nohut;aci toz biber;ayran;;;;;
sumak;;;;;;;;;;;;;;
seker;nar;bogurtlen;kiraz;yulaf sutu;margarin;serbet;kori;domates;;;;;;
siyah cay;kimyon;serbet;cilek;elma;salam;tatli toz biber;hazir meyve suyu;;;;;;;
portakal;peynir;yogurt;salatalik;marul;cilek;;;;;;;;;
hazir meyve suyu;kajun;kimyon;ayran;taze meyve suyu;sosis;yeni bahar;;;;;;;;
pirinc;sucuk;kiyma;balik;tarcin;mandalina;serbet;bezelye;salatalik;tavuk eti;;;;;
avokado;;;;;;;;;;;;;;
kiraz;sakatatlar;kusbasi et;kekik;;;;;;;;;;;
patlican;portakal;sumak;kajun;boza;kahve;badem sutu;aci toz biber;yogurt;mayasiz alkoller;biber;cavdar;soguk cay;zerdecal;arpa
pirinc;sarimsak;yulaf sutu;salatalik;tavuk eti;nohut;mango;;;;;;;;
kori;bakla;cilek;corek otu;tereyagi;yulaf sutu;sucuk;bogurtlen;balik;bitki cayi;tatli toz biber;kekik;margarin;armut;
kori;kahve;bulgur;portakal;sakatatlar;;;;;;;;;;
kuru fasulye;aci toz biber;pirinc;vanilya;hazir meyve suyu;sakatatlar;mayasiz alkoller;kimyon;bitki cayi;kakule;yulaf;cavdar;tarcin;;
kabak;bakla;corek otu;margarin;kirmizi mercimek;ekmek;yeni bahar;roka;arpa;kahve;zerdecal;pirasa;aci pul biber;siyah cay;yogurt
kivi;cilek;bogurtlen;yesil mercimek;pirinc;portakal;yogurt;vanilya;nane;bitki cayi;;;;;
pirasa;maydanoz;kirmizi mercimek;nohut;misir;bezelye;mango;tarcin;zerdecal;bulgur;;;;;
hayvansal sut;balik;margarin;ekmek;kabak;kola-gazoz vb.;soguk cay;sogan;kiyma;pirasa;;;;;
elma;bezelye;peynir;taze meyve suyu;tereyagi;hazir meyve suyu;armut;salam;;;;;;;
pirinc;mayasiz alkoller;seker;yumurta;muz;kola-gazoz vb.;corek otu;ekmek;nohut;kirmizi mercimek;kimyon;badem sutu;bulgur;;
nar;muz;yumurta;yulaf sutu;ananas;visne;domates;cilek;taze meyve suyu;boza;tatli toz biber;tavuk eti;;;
kusbasi et;nohut;bogurtlen;sarimsak;maydanoz;aci pul biber;kori;sosis;kekik;sumak;corek otu;biberiye;;;
bogurtlen;;;;;;;;;;;;;;
bogurtlen;bakla;vanilya;sarimsak;mayali alkoller;badem sutu;kuru fasulye;sakatatlar;muz;;;;;;
yogurt;tuz;taze meyve suyu;;;;;;;;;;;;
aci pul biber;biberiye;arpa;visne;ananas;kahve;muz;kivi;tavuk eti;zerdecal;sakatatlar;ejder meyvesi;nohut;;
soguk cay;hazir meyve suyu;margarin;aci toz biber;kekik;peynir;cavdar;ayran;ekmek;ananas;salam;kivi;bakla;corek otu;
muz;nohut;;;;;;;;;;;;;
yulaf;yeni bahar;cavdar;kiraz;bugday;sakatatlar;kabak;kakule;;;;;;;
hazir meyve suyu;nohut;soguk cay;roka;;;;;;;;;;;
kakule;kori;roka;nohut;kahve;;;;;;;;;;
maydanoz;lahana;patlican;serbet;kivi;sogan;tavuk eti;nar;bogurtlen;;;;;;
kahve;mango;nane;nar;salatalik;bitki cayi;kuru fasulye;vanilya;bugday;aci toz biber;ayran;soguk cay;mayasiz alkoller;yulaf;yeni bahar
yeni bahar;kiraz;mandalina;ejder meyvesi;pirasa;kabak;kekik;tarcin;hazir meyve suyu;;;;;;
hayvansal sut;bitki cayi;;;;;;;;;;;;;
cilek;lahana;ananas;biberiye;taze meyve suyu;karpuz;elma;;;;;;;;
ispanak;roka;aci pul biber;misir;bezelye;sosis;zerdecal;yulaf;pirinc;karpuz;kirmizi mercimek;nane;;;
portakal;seker;taze meyve suyu;tarcin;biberiye;salatalik;;;;;;;;;
margarin;sarimsak;bakla;portakal;taze meyve suyu;badem sutu;kahve;arpa;pirinc;marul;;;;;
sakatatlar;zerdecal;nar;ispanak;tarcin;tereyagi;pirasa;margarin;mayasiz alkoller;sumak;kusbasi et;ekmek;;;
roka;;;;;;;;;;;;;;
kirmizi mercimek;sakatatlar;aci pul biber;mayasiz alkoller;arpa;ekmek;yulaf;ananas;hayvansal sut;;;;;;
armut;kabak;yogurt;aci pul biber;kahve;tereyagi;bezelye;kimyon;hindi eti;kekik;portakal;;;;
visne;lahana;tatli toz biber;sarimsak;;;;;;;;;;;
ayran;visne;taze meyve suyu;soguk cay;mandalina;armut;maydanoz;pirasa;;;;;;;
bakla;serbet;soguk cay;;;;;;;;;;;;
balik;;;;;;;;;;;;;;
kivi;;;;;;;;;;;;;;
seker;kirmizi mercimek;ispanak;visne;misir;;;;;;;;;;
mandalina;yulaf sutu;margarin;mayali alkoller;kivi;serbet;muz;salam;seker;;;;;;
soguk cay;badem sutu;bogurtlen;kusbasi et;kori;domates;;;;;;;;;
tarcin;hindi eti;tatli toz biber;seker;ejder meyvesi;ayran;vanilya;kiraz;;;;;;;
arpa;nohut;kusbasi et;maydanoz;seker;taze meyve suyu;sarimsak;yulaf sutu;ejder meyvesi;armut;tereyagi;kimyon;serbet;pirinc;
kiyma;marul;margarin;peynir;zerdecal;sogan;salam;soguk cay;corek otu;mango;salatalik;tuz;kimyon;cavdar;bezelye
muz;mandalina;badem sutu;ayran;kekik;kori;balik;kimyon;pirasa;kirmizi mercimek;kusbasi et;;;;
ekmek;bitki cayi;karpuz;;;;;;;;;;;;
kahve;corek otu;kekik;nar;soguk cay;ekmek;biber;vanilya;;;;;;;
tatli toz biber;corek otu;kiraz;tuz;bitki cayi;ayran;misir;yeni bahar;armut;karpuz;zerdecal;;;;
cavdar;portakal;nohut;tavuk eti;biberiye;aci toz biber;tereyagi;kola-gazoz vb.;kekik;kuru fasulye;;;;;
tereyagi;yulaf sutu;sakatatlar;siyah cay;kusbasi et;bitki cayi;;;;;;;;;
siyah cay;mandalina;sumak;mayali alkoller;lahana;cilek;hazir meyve suyu;biberiye;sogan;kusbasi et;bugday;boza;armut;domates;patlican
pirasa;soguk cay;ejder meyvesi;;;;;;;;;;;;
sumak;karpuz;pirinc;muz;;;;;;;;;;;
bakla;marul;misir;balik;;;;;;;;;;;
bakla;ekmek;avokado;;;;;;;;;;;;
karpuz;sarimsak;kori;salam;yulaf sutu;bakla;tereyagi;sumak;hazir meyve suyu;pirasa;;;;;
ayran;badem sutu;biber;lahana;bezelye;muz;avokado;ejder meyvesi;sakatatlar;aci toz biber;hayvansal sut;yulaf;kabak;cilek;
cavdar;pirasa;soguk cay;hayvansal sut;;;;;;;;;;;
boza;avokado;siyah cay;bezelye;mayasiz alkoller;;;;;;;;;;
kakule;margarin;ananas;seker;ispanak;;;;;;;;;;
soguk cay;sarimsak;peynir;armut;sosis;kola-gazoz vb.;sogan;ispanak;kajun;visne;lahana;yumurta;mayasiz alkoller;mango;tavuk eti
aci pul biber;zerdecal;;;;;;;;;;;;;
sakatatlar;sogan;misir;tavuk eti;nane;bogurtlen;kori;avokado;elma;boza;seker;yogurt;ejder meyvesi;;
avokado;biber;hazir meyve suyu;bogurtlen;kivi;tarcin;kajun;vanilya;bulgur;yeni bahar;sumak;salam;kiraz;domates;kirmizi mercimek
tuz;ispanak;;;;;;;;;;;;;
corek otu;kahve;cilek;pirasa;vanilya;aci pul biber;arpa;;;;;;;;
cilek;hindi eti;serbet;mango;ekmek;misir;muz;hazir meyve suyu;kakule;tavuk eti;avokado;domates;soguk cay;;
margarin;seker;;;;;;;;;;;;;
kakule;balik;yogurt;seker;yulaf;;;;;;;;;;
ispanak;kirmizi mercimek;sakatatlar;aci toz biber;kiraz;tatli toz biber;yeni bahar;;;;;;;;
hazir meyve suyu;bezelye;vanilya;kekik;kirmizi mercimek;kivi;kola-gazoz vb.;tavuk eti;;;;;;;
visne;pirinc;balik;mandalina;mayasiz alkoller;nohut;hayvansal sut;sucuk;kabak;kivi;ejder meyvesi;kiraz;kusbasi et;;
sakatatlar;badem sutu;bogurtlen;yulaf sutu;salatalik;mayasiz alkoller;visne;sosis;kola-gazoz vb.;maydanoz;arpa;nohut;;;
yogurt;biberiye;balik;siyah cay;lahana;mayali alkoller;armut;hayvansal sut;salatalik;;;;;;
yogurt;;;;;;;;;;;;;;
aci pul biber;pirasa;roka;ekmek;muz;salatalik;corek otu;nar;;;;;;;
misir;hayvansal sut;ananas;ejder meyvesi;pirinc;yesil mercimek;kiyma;mandalina;peynir;corek otu;salam;balik;siyah cay;;
nane;taze meyve suyu;kiraz;sumak;;;;;;;;;;;
bugday;ispanak;muz;tavuk eti;elma;;;;;;;;;;
kuru fasulye;soguk cay;;;;;;;;;;;;;
maydanoz;bitki cayi;nane;visne;corek otu;ekmek;mayali alkoller;hayvansal sut;cilek;salam;;;;;
zerdecal;bakla;bulgur;biber;kimyon;salam;kiraz;ispanak;tarcin;maydanoz;sosis;roka;bitki cayi;;
kakule;cavdar;yumurta;kimyon;lahana;yeni bahar;taze meyve suyu;kiraz;corek otu;arpa;;;;;
bugday;mayasiz alkoller;lahana;tuz;visne;;;;;;;;;;
peynir;kakule;kajun;kuru fasulye;taze meyve suyu;kivi;ispanak;kimyon;yulaf;yeni bahar;avokado;roka;sogan;marul;
seker;yulaf sutu;armut;kivi;sucuk;maydanoz;aci toz biber;;;;;;;;
biber;;;;;;;;;;;;;;
seker;avokado;maydanoz;corek otu;marul;cavdar;kiraz;sakatatlar;mayasiz alkoller;kahve;armut;hazir meyve suyu;boza;nohut;
armut;sucuk;lahana;biberiye;kahve;ayran;karpuz;kusbasi et;nohut;kivi;tatli toz biber;kiyma;avokado;taze meyve suyu;kola-gazoz vb.
sosis;;;;;;;;;;;;;;
elma;taze meyve suyu;misir;salam;;;;;;;;;;;
roka;mango;;;;;;;;;;;;;
roka;kusbasi et;ananas;yulaf sutu;visne;marul;armut;boza;;;;;;;
karpuz;kori;corek otu;salatalik;yeni bahar;yumurta;avokado;bulgur;taze meyve suyu;;;;;;
tarcin;tuz;visne;marul;bulgur;pirasa;biber;;;;;;;;
siyah cay;ejder meyvesi;kivi;boza;bulgur;bakla;hazir meyve suyu;nohut;pirinc;ananas;ekmek;maydanoz;kirmizi mercimek;tatli toz biber;
sosis;pirasa;nane;bezelye;;;;;;;;;;;
serbet;muz;peynir;;;;;;;;;;;;
hazir meyve suyu;misir;nar;bakla;yesil mercimek;biber;sosis;hindi eti;arpa;;;;;;
corek otu;yeni bahar;bitki cayi;balik;kiyma;peynir;bakla;pirasa;zerdecal;kabak;bugday;kimyon;;;
bogurtlen;domates;ejder meyvesi;;;;;;;;;;;;
ananas;hayvansal sut;yumurta;;;;;;;;;;;;
balik;sumak;salatalik;kimyon;mayali alkoller;mandalina;nane;patlican;muz;;;;;;
kekik;mango;mayali alkoller;seker;sakatatlar;pirinc;;;;;;;;;
bezelye;biberiye;yulaf;;;;;;;;;;;;
kiyma;badem sutu;armut;marul;peynir;kekik;nohut;taze meyve suyu;bakla;ispanak;muz;ekmek;;;
roka;mayali alkoller;soguk cay;patlican;sogan;sosis;ananas;hindi eti;cavdar;portakal;karpuz;tatli toz biber;ayran;cilek;kivi
yulaf;aci toz biber;avokado;;;;;;;;;;;;
yogurt;hindi eti;kajun;sosis;roka;;;;;;;;;;
serbet;kimyon;badem sutu;lahana;bakla;cilek;salam;kabak;tatli toz biber;;;;;;
biber;kirmizi mercimek;sumak;nohut;bulgur;bezelye;bogurtlen;salatalik;mango;;;;;;
ayran;kori;sumak;tarcin;kiyma;vanilya;salam;patlican;sosis;kakule;bogurtlen;kajun;tatli toz biber;ananas;karpuz
ejder meyvesi;sumak;;;;;;;;;;;;;
corek otu;kuru fasulye;tatli toz biber;sogan;;;;;;;;;;;
domates;badem sutu;yumurta;kimyon;sogan;yesil mercimek;;;;;;;;;
taze meyve suyu;siyah cay;pirinc;bogurtlen;mandalina;patlican;soguk cay;yesil mercimek;yogurt;nohut;ananas;ispanak;mayali alkoller;kimyon;biberiye
mayali alkoller;ayran;kuru fasulye;tuz;;;;;;;;;;;
sumak;kiyma;margarin;ayran;;;;;;;;;;;
aci pul biber;soguk cay;peynir;sogan;ananas;hayvansal sut;salam;hazir meyve suyu;vanilya;;;;;;
salam;sosis;biber;sakatatlar;kahve;zerdecal;cilek;nane;sarimsak;kajun;balik;ekmek;;;
biber;bakla;kusbasi et;kahve;aci toz biber;avokado;bulgur;ejder meyvesi;soguk cay;siyah cay;yesil mercimek;kivi;misir;;
salatalik;yesil mercimek;kusbasi et;seker;bogurtlen;kola-gazoz vb.;sakatatlar;peynir;corek otu;mayali alkoller;hayvansal sut;visne;kabak;;
bulgur;margarin;badem sutu;kola-gazoz vb.;sakatatlar;balik;bitki cayi;bugday;pirinc;ananas;sarimsak;;;;
